fuente,entidad,departamento,municipio,valor_inicial,valor_final,adiciones_dias,plazo_dias,sobrecosto_pct,retraso_pct,estado,objeto,url,contratista,fecha_inicio,fecha_fin,postconflicto,destino_gasto
SECOP I,GUAVIARE - GOBERNACIÓN,Guaviare,San José del Guaviare,1390679553,1390679553,0,90.0,0.0,0.0,Liquidado,ADECUACIoN    Y AMPLIACIoN   DE LA INFRAESTRUCTURA   DEL LABORATORIO   DE SALUD  PuBLICA  DEPARTAMENTAL     EN EL MARCO   DE LA ESTRATEGIA    DE MITIGACIoN   DE LA PANDEMIA POR  COVID-19.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-11167282,CONSORCIO    LABORATORIO,2020-10-23T00:00:00.000,2021-02-20T00:00:00.000,0,Inversión
SECOP I,ATLÁNTICO - ASOCIACIÓN REGIONAL DE MUNICIPIOS DEL CARIBE - AREMCA,Atlántico,Barranquilla,1390525348,1390525348,0,2.0,0.0,0.0,Liquidado,CONSTRUCCIoN DE PAVIMENTO EN CONCRETO HIDRaULICO ETAPA XXIV EN LA ZONA URBANA DEL MUNICIPIO DE MONTELIBANO DEPARTAMENTO DE CoRDOBA.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-4-13837183,CONSTRUCCIONES JAICOR SAS,2023-12-01T00:00:00.000,2024-02-01T00:00:00.000,0,Inversión
SECOP I,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,1389525933,1389525933,0,252.0,0.0,0.0,Liquidado,PRESTAR EL SERVICIO DE CENTROS DE DESARROLLO INFANTIL -CDI- Y  DESARROLLO INFANTIL EN MEDIO FAMILIAR -DIMF- DE CONFORMIDAD CON EL MANUAL OPERATIVO DE LA MODALIDAD INSTITUCIONAL Y  FAMILIAR Y LAS DIRECTRICES ESTABLECIDAS POR EL ICBF; EN ARMONIA CON LA POLiTICA DE ESTADO PARA EL DESARROLLO INTEGRAL DE LA PRIMERA INFANCIA DE CERO A SIEMPRE.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-4352,ASOCIACION DE PADRES DE HOGARES COMUNITARIOS DE BINESTAR SAN FRANCISCO,2019-01-18T00:00:00.000,2019-09-27T00:00:00.000,0,Inversión
SECOP I,BOLÍVAR - ALCALDÍA MUNICIPIO DE TURBACO,Bolívar,Turbaco,1388951791,1388951791,0,6.0,0.0,0.0,Liquidado,CONSTRUCCIoN DE LA PRIMERA ETAPA DEL CENTRO DE VIDA PARA LA ATENCION DE ADULTOS MAYORES DE LA CABECERA MUNICIPAL DE TURBACO BOLIVAR CARIBE,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-185663,D&N INGENIERIA SAS,2018-02-16T00:00:00.000,2018-08-16T00:00:00.000,0,Inversión
SECOP I,SANTANDER - ALCALDÍA MUNICIPIO DE BUCARAMANGA,Santander,Bucaramanga,1388093264,1624015677,48,4.0,16.996149979155867,1200.0,Liquidado,AMPLIACIoN DEL ALUMBRADO PUBLICO PERIMETRAL EXTERIOR DE LA VILLA OLIMPICA DEL MUNICIPIO DE BUCARAMANGA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-201812,CONSORCIO ALUMBRADO ES-LJ 017,2019-07-26T00:00:00.000,2019-12-26T00:00:00.000,0,Inversión
SECOP II,CORPORACION AUTONOMA REGIONAL DE LA GUAJIRA,La Guajira,Riohacha,1387353107,1387353107,0,,0.0,,terminado,REHABILITACION ECOLÓGICA DE ZONAS DEGRADADAS EN LA CUENCA MEDIA DEL RÍO CARRAIPÍA DE LA RESERVA FORESTAL PROTECTORA MONTES DE OCA; MUNICIPIO DE MAICAO; LA GUAJIRA BPIN 20223201010014,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3627557&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO OCA,2023-02-01T00:00:00.000,2023-10-31T00:00:00.000,0,Inversión
SECOP I,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE SUPATÁ,Cundinamarca,Supatá,1387346152,1387346152,0,6.0,0.0,0.0,Liquidado,MEJORAMIENTO DEL PARQUE PABLO EMILIO TORRES MUNICIPIO DE SUPATa CUNDINAMARCAPRIMERA  ETAPAEN VIRTUD DEL CONVENIO INTERADMINISTRATIVO ICCU-942-2022 SUSCRITO ENTRE EL ICCU Y EL MUNICIPIO DE SUPATA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-21-36363,CONSORCIO PYG PARQUES,2023-07-19T00:00:00.000,2024-01-19T00:00:00.000,0,Inversión
SECOP I,SANTANDER - ALCALDÍA MUNICIPIO DE BUCARAMANGA,Santander,Bucaramanga,1386169767,1856066112,0,120.0,33.89890301943081,0.0,Liquidado,REPARACIONES LOCATIVAS Y MANTENIMIENTO GENERAL DE LAS INSTITUCIONES EDUCATIVAS OFICIALES DEL MUNICIPIO DE BUCARAMANGA: PROMOCIoN SOCIAL SEDES D Y C; CLUB UNION SEDE D; RURAL EL PAULON; MAIPORE SEDE C; JORGE ARDILA DUARTE Y AURELIO MARTiNEZ MUTIS.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-193010,CONSORCIO VMO,2018-10-05T00:00:00.000,2019-05-03T00:00:00.000,0,Inversión
SECOP I,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,1386067922,1901788947,89,255.0,37.20748578149405,34.90196078431372,Liquidado,PRESTAR EL SERVICIO DE DESARROLLO INFANTIL EN MEDIO FAMILIAR -DIMF- DE CONFORMIDAD CON EL MANUAL OPERATIVO DE LA MODALIDAD FAMILIAR Y LAS DIRECTRICES ESTABLECIDAS POR EL ICBF; EN ARMONIA CON LA POLiTICA DE ESTADO PARA EL DESARROLLO INTEGRAL DE LA PRIMERA INFANCIA DE CERO A SIEMPRE.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-4137,ASOCIACION PARA LA PRODUCCION AUTOGESTIONARIA Y SOSTENIBLE DE SUCRE,2019-01-18T00:00:00.000,2019-12-28T00:00:00.000,0,Inversión
SECOP II,ICBF SEDE NACIONAL,Distrito Capital de Bogotá,,1385480703,0,0,,,,terminado,REALIZAR LAS ADECUACIONES Y/O REPARACIONES LOCATIVAS REQUERIDAS EN INFRAESTRUCTURA DE PROPIEDAD DEL INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR  (ICBF) QUE HAN SIDO DESTINADAS PARA LA ATENCION A LA PRIMERA INFANCIA A NIVEL NACIONAL - GRUPO 7,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.904305&isFromPublicArea=True&isModal=true&asPopupView=true,U.T. FAMILIA MIC 2019,2019-10-17T00:00:00.000,2020-03-31T00:00:00.000,0,Inversión
SECOP I,RISARALDA - ALCALDÍA MUNICIPIO DE GUATICA,Risaralda,Guática,1385407875,1441621555,67,4.0,4.057554530646796,1675.0,Liquidado,MEJORAMIENTO DE LA VIA LA VARIANTE; EN EL MUNICIPIO DE GUATICA; RISARALDA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-9625,CONSORCIO VARIANTE GUATICA,2019-05-24T00:00:00.000,2019-11-24T00:00:00.000,0,Inversión
SECOP II,INSTITUTO DE CAMINOS Y CONSTRUCCIONES DE CUNDINAMARCA - ICCU,Distrito Capital de Bogotá,Bogotá,1385000000,1385000000,0,,0.0,,Cerrado,AUNAR ESFUERZOS TÉCNICOS; ADMINISTRATIVOS Y FINANCIEROS PARA EL  MANTENIMIENTO DE LA INFRAESTRUCTURA FÍSICA DE LAS ESCUELAS RURALES DEL MUNICIPIO DE GUTIERREZ;  CUNDINAMARCA.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2199193&isFromPublicArea=True&isModal=true&asPopupView=true,MUNICIPIO DE GUTIERREZ,2021-08-26T00:00:00.000,2022-12-29T00:00:00.000,0,Inversión
SECOP II,INVIAS,Distrito Capital de Bogotá,Bogotá,1384703059,0,0,,,,terminado,MANTENIMIENTO RUTINARIO VIA 2503 MOJARRAS - POPAYAN PR0+0000 (MOJARRAS) PR27+0000 DIRECCION TERRITORIAL CAUCA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.943665&isFromPublicArea=True&isModal=true&asPopupView=true,COOPERATIVA DE TRABAJO ASOCIADO NUEVA UCRANIA LAS BALEARES,2019-12-20T00:00:00.000,2023-09-15T00:00:00.000,0,Inversión
SECOP II,INSTITUTO DE CAMINOS Y CONSTRUCCIONES DE CUNDINAMARCA - ICCU,Distrito Capital de Bogotá,Bogotá,1384500000,1384500000,0,,0.0,,Cerrado,AUNAR ESFUERZOS TÉCNICOS; ADMINISTRATIVOS Y FINANCIEROS PARA   PRIMERA ETAPA - CONSTRUCCIÓN CASA DE CULTURA; MUNICIPIO DE SUPATÁ  CUNDINAMARCA.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2351768&isFromPublicArea=True&isModal=true&asPopupView=true,ALCALDIA MUNICIPAL DE SUPATA,2021-11-03T00:00:00.000,2023-03-03T00:00:00.000,0,Inversión
SECOP I,CASANARE - ALCALDÍA MUNICIPIO DE NUNCHIA,Casanare,Nunchía,1384172712,1384172712,0,7.0,0.0,0.0,Liquidado,CONSTRUCCIoN DE UNA CANCHA SINTeTICA DE FUTBOL (7) EN EL BARRIO SAN CARLOS MUNICIPIO DE NUNCHiA - DEPARTAMENTO DE CASANARE,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-191941,UNION TEMPORAL CRAVO SUR NUNCHIA,2018-10-30T00:00:00.000,2019-05-30T00:00:00.000,0,Inversión
SECOP II,ALCALDÍA DEL DISTRITO TURÍSTICO Y CULTURAL DE CARTAGENA DE INDIAS,Bolívar,Cartagena,1382396495,1382396495,0,,0.0,,terminado,"EJECUTAR POR EL SISTEMA DE PRECIOS UNITARIOS FIJOS; A MONTO
AGOTABLE EL ARRENDAMIENTO DE MAQUINARIA PESADA Y SEMIPESADA;
TRANSPORTE Y DISPOSICIÓN FINAL DE RESIDUOS SÓLIDOS GENERADOS;
SUMINISTRO DE MATERIALES Y AGREGADOS PÉTREOS PARA LA INTERVENCIÓN
REQUERIDA EN LAS VÍAS; CAUCES PLUVIALES; PUNTOS CRÍTICOS Y ATENCIÓN DE
EMERGENCIAS QUE SE PRESENTEN EN EL DISTRITO DE CARTAGENA DE INDIAS",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3067432&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO MAQUINARIA,2022-10-05T00:00:00.000,2022-12-31T00:00:00.000,0,Inversión
SECOP I,BOYACÁ - GOBERNACIÓN,Boyacá,Tunja,1380351996,1380351996,0,3.0,0.0,0.0,Liquidado,MEJORAMIENTO DE VIAS TERCIARIAS EN PAYA  BOYACA.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-6838,CONSORCIO LA LIBERTAD,2019-03-12T00:00:00.000,2019-07-12T00:00:00.000,0,Inversión
SECOP I,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,Bogotá D.C.,Bogotá D.C.,1380300000,1380300000,0,12.0,0.0,0.0,Liquidado,AUNAR ESFUERZOS TeNICOS; ADMINISTRATIVOS Y FINANCIEROS PARA CONSTRUCCIoN DE LAS OBRAS COMPLEMENTARIAS DEL NUEVO COLISEO DEL MUNICIPIO DE MOSQUERA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10816808,MUNICIPIO DE MOSQUERA,2020-06-15T00:00:00.000,2021-06-15T00:00:00.000,0,Inversión
SECOP I,NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE SALAZAR DE LAS PALMAS,Norte De Santander,Salazar de las Palmas,1380082501,1930082429,15,5.0,39.852684720041964,300.0,Liquidado,CONSTRUCCIoN DEL CENTRO DE INTEGRACIoN CIUDADANA (CIC) CORREGIMIENTO LA LAGUNA; EN EL MUNICIPIO DE SALAZAR DE LAS PALMAS; NORTE DE SANTANDER,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-21000,UNION TEMPORAL CIC SALAZAR,2021-03-15T00:00:00.000,2021-08-15T00:00:00.000,0,Inversión
SECOP I,NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE SALAZAR DE LAS PALMAS,Norte De Santander,Salazar de las Palmas,1380082501,1930082429,15,5.0,39.852684720041964,300.0,Liquidado,CONSTRUCCIoN DEL CENTRO DE INTEGRACIoN CIUDADANA (CIC) CORREGIMIENTO LA LAGUNA; EN EL MUNICIPIO DE SALAZAR DE LAS PALMAS; NORTE DE SANTANDER,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-21000,UNION TEMPORAL CIC SALAZAR,2021-03-15T00:00:00.000,2021-08-15T00:00:00.000,0,Inversión
SECOP I,NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE SALAZAR DE LAS PALMAS,Norte De Santander,Salazar de las Palmas,1380082501,1930082429,15,5.0,39.852684720041964,300.0,Liquidado,CONSTRUCCIoN DEL CENTRO DE INTEGRACIoN CIUDADANA (CIC) CORREGIMIENTO LA LAGUNA; EN EL MUNICIPIO DE SALAZAR DE LAS PALMAS; NORTE DE SANTANDER,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-21000,UNION TEMPORAL CIC SALAZAR,2021-03-15T00:00:00.000,2021-08-15T00:00:00.000,0,Inversión
SECOP I,NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE SALAZAR DE LAS PALMAS,Norte De Santander,Salazar de las Palmas,1380082501,1930082429,15,5.0,39.852684720041964,300.0,Liquidado,CONSTRUCCIoN DEL CENTRO DE INTEGRACIoN CIUDADANA (CIC) CORREGIMIENTO LA LAGUNA; EN EL MUNICIPIO DE SALAZAR DE LAS PALMAS; NORTE DE SANTANDER,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-21000,UNION TEMPORAL CIC SALAZAR,2021-03-15T00:00:00.000,2021-08-15T00:00:00.000,0,Inversión
SECOP I,SANTANDER - E.S.P. AGUAS DE BARRANCABERMEJA S.A. - BARRANCABERMEJA,Santander,Barrancabermeja,1379514426,1779491938,0,10.0,28.994079689312365,0.0,Liquidado,CONTRUCCION ESTRUCTURAS DE ALCANTARILLADO EN EL MUNICIPIO DE BARRANCABERMEJA - FASE 6,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-11806414,TECNICONSTRUCCIONES BR SAS,2021-04-16T00:00:00.000,2022-02-16T00:00:00.000,0,Inversión
SECOP I,CVC - CORPORACIÓN AUTÓNOMA REGIONAL DEL VALLE DEL CAUCA,Valle del Cauca,Cali,1379009670,1701733550,60,2.0,23.402582811475135,3000.0,Liquidado,REALIZAR LA CONSTRUCCIoN DE OBRAS DE ESTABILIZACIoN PARA MITIGACIoN DE RIESGO EN LAS COMUNAS  2; 4; 17; 18 Y 20 DE SANTIAGO DE CALI FASE II. EN DESARROLLO DEL PROYECTO 7003 -  APOYO A LA GESTIoN DEL RIESGO EN LA ZONA URBANA DE SANTIAGO DE CALI,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-10886,CONSORCIO OBRAS ESTABILIZACION 2019,2019-09-30T00:00:00.000,2020-04-30T00:00:00.000,0,Inversión
SECOP II,GOBERNACION DE SUCRE,Sucre,Sincelejo,1378932831,1378932831,0,,0.0,,terminado,CONSTRUCCIÓN DE SOLUCIONES FOTOVOLTAICAS INDIVIDUALES PARA VIVIENDAS RURALES EN LAS ZONAS NO INTERCONECTADAS DE LOS MUNICIPIOS CAIMITO; SUCRE Y SAN BENITO ABAD; ETAPA I EN EL DEPARTAMENTO DE SUCRE,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2904771&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO ENERGISOLAR MOJANA,2023-06-27T00:00:00.000,2023-10-26T00:00:00.000,0,Inversión
SECOP II,MUNICIPIO DE PAIPA,Boyacá,,1378525186,0,0,,,,terminado,CONSTRUCCIÓN DE OBRAS DE ADECUACIÓN HIDRÁULICA Y CONTENCIÓN EN EL BARRIO PRIMERO DE MAYO; MUNICIPIO DE PAIPA - BOYACÁ,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2333365&isFromPublicArea=True&isModal=true&asPopupView=true,CONSORCIO BCP,2022-04-18T00:00:00.000,2022-10-15T00:00:00.000,0,Inversión
SECOP I,ANTIOQUIA - ALCALDÍA MUNICIPIO DE SANTA ROSA DE OSOS,Antioquia,Santa Rosa de Osos,1377999350,1814413721,0,5.0,31.670143458340526,0.0,Liquidado,OBRA PuBLICA PARA LA AMPLIACIoN Y OPTIMIZACIoN DEL ACUEDUCTO MULTIVEREDAL LA CLARA; ZONA RURAL DEL MUNICIPIO DE SANTA ROSA DE OSOS - ANTIOQUIA.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-12360,CONSORCIO LA CLARA,2019-10-07T00:00:00.000,2020-04-07T00:00:00.000,0,Inversión
SECOP I,SANTANDER - ALCALDÍA MUNICIPIO DE SIMACOTA,Santander,Simacota,1377300871,1377300871,0,3.0,0.0,0.0,Liquidado,CONSTRUCCIoN DE PLACA HUELLAS EN LAS DIFERENTES VEREDAS: ATARRAYAS; LA BATALLA; SANTA ANA DEL OLVIDO; SANTA ANA DE FLORES Y SAN PEDRO; DEL MUNICIPIO DE SIMACOTA SANTANDER,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-7436,UNION TEMPORAL INFRA VIAL,2019-02-07T00:00:00.000,2019-05-07T00:00:00.000,0,Inversión
SECOP I,CVC - CORPORACIÓN AUTÓNOMA REGIONAL DEL VALLE DEL CAUCA,Valle del Cauca,Cali,1376963685,1951284142,45,3.0,41.70919416803647,1500.0,Liquidado,REALIZAR LA RECONFORMACIoN GEOMORFOLoGICA; CONTROL DE EROSIoN; ACTIVIDADES DE CONDUCCIoN DE AGUAS LLUVIAS; RECUPERACIoN AMBIENTAL Y PAISAJiSTICA EN aREAS PRIORIZADAS EN EL CERRO DE LA BANDERA EN EL MUNICIPIO DE SANTIAGO DE CALI; VALLE DEL CAUCA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-18929,FUNDACION PARA EL DESARROLLO SOCIAL EMPRESARIAL Y COMUNITARIO DE COLOMBIA - FUNDESOEMCO,2020-10-01T00:00:00.000,2021-02-01T00:00:00.000,0,Inversión
SECOP I,META - UNIVERSIDAD DE LOS LLANOS - VILLAVICENCIO,Meta,Villavicencio,1376306340,1376306340,0,5.0,0.0,0.0,Liquidado,MEJORAMIENTO DE LA INFRAESTRUCTURA FiSICA DE LOS CAMPUS DE LA UNIVERSIDAD DE LOS LLANOS; SEGuN FICHA BPUNI PLAN 08 2311 2020.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-12213814,CONSORCIO UNILLANOS LLL,2021-08-02T00:00:00.000,2022-02-02T00:00:00.000,0,Inversión
SECOP I,LA GUAJIRA - ALCALDÍA MUNICIPIO DE DIBULLA,La Guajira,Dibulla,1376042043,1376042043,0,4.0,0.0,0.0,Liquidado,MEJORAMIENTO Y ADECUACIoN DE CAMPOS DE FuTBOL Y CANCHA MULTIFUNCIONAL EN LOS CORREGIMIENTOS DE MINGUEO Y LA PUNTA DE LOS REMEDIOS MUNICIPIO DE DIBULLA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-21-39554,UNION TEMPORAL EBAR ARQUITECTURA,2023-09-01T00:00:00.000,2024-01-01T00:00:00.000,0,Inversión
SECOP I,VALLE DEL CAUCA - EMPRESAS PÚBLICAS MUNICIPALES DE CARTAGO,Valle del Cauca,Cartago,1375966721,1785505672,90,6.0,29.763725005090443,1500.0,Liquidado,REALIZAR OBRAS CIVILES REQUERIDAS PARA LA CONSTRUCCION DE LA CASETA PARA ESTACION DE BOMBEO PROVISIONAL DE LA CALLE 16 CON AVENIDA DEL RiO; CONSTRUCCIoN COLECTOR DE AGUAS LLUVIAS DE LA CALLE 14 - BARRIO REPUBLICA DE FRANCIA; AMPLIACION Y REPOSICION PARCIAL DE REDES DE ALCANTARILLADO SECUNDARIO DE TIPO COMBINADO EN DIFERENTES SECTORES DEL MUNICIPIO DE CARTAGO VALLE DEL CAUCA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-8886086,CAMILO ANDRES MORALES ALVAREZ,2019-03-19T00:00:00.000,2019-12-19T00:00:00.000,0,Inversión
SECOP I,CARDIQUE - CORPORACIÓN AUTÓNOMA REGIONAL DEL CANAL DEL DIQUE,Bolívar,Cartagena,1375409639,1766328384,0,8.0,28.42198672420384,0.0,Liquidado,CONTRATAR OBRAS VARIAS ASI: 1. EMBARCADERO EN LA SEDE DE LA CORPORACION AUTONOMA REGIONAL DEL CANAL DEL DIQUE. 2. ADECUACIONES Y OBRAS VARIAS EN SEDE DE LA CORPORACION AUTONOMA REGIONAL DEL CANAL DEL DIQUE,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-1-211906,CONSORCIO ADECUACIONES CARTAGENA 2020,2020-11-09T00:00:00.000,2021-09-09T00:00:00.000,0,Inversión
SECOP I,CRC - CORPORACIÓN AUTÓNOMA REGIONAL DEL CAUCA,Cauca,Popayán,1374929811,1374929811,30,5.0,0.0,600.0,Liquidado,CONTRATAR LA CONSTRUCCIoN DE ESTUFAS ECOEFICIENTES Y EL ESTABLECIMIENTO DE LAS RESPECTIVAS UNIDADES DE BOSQUES DENDROENERGeTICOS; COMO MEDIDA DE MITIGACIoN A GASES EFECTO INVERNADERO - EN MUNICIPIOS DEL DEPARTAMENTO DEL CAUCA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-1-212524,AGROTERRONERAS S.A.S,2020-11-30T00:00:00.000,2021-08-30T00:00:00.000,0,Inversión
SECOP I,CÓRDOBA - ALCALDÍA MUNICIPIO DE MONTERÍA,Córdoba,Montería,1372917575,1372917575,0,5.0,0.0,0.0,Liquidado,ESTUDIO; DISEÑO; CONSTRUCCIoN Y MANTENIMIENTO A LA INSTITUCIoN EDUCATIVA NUEVA ESPERANZA EN LAS SEDES PRINCIPAL; ARROYON; COQUITO; LA FE; PIÑALITO; SIMoN BOLiVAR Y GRANADA DEL MUNICIPIO DE MONTERiA; DEPARTAMENTO DE CoRDOBA.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-195850,CONSORCIO AULAS NUEVA ESPERANZA,2019-06-17T00:00:00.000,2019-11-17T00:00:00.000,0,Inversión
SECOP II,Rama Judicial  Dirección Seccional de Administración Judicial de Cali,Valle del Cauca,,1371262616,0,0,,,,terminado,CONTRATAR EN NOMBRE DE LA NACIÓN - CONSEJO SUPERIOR DE LA JUDICATURA - DIRECCIÓN EJECUTIVA SECCIONAL DE ADMINISTRACIÓN JUDICIAL DE CALI - VALLE DEL CAUCA; LAS OBRAS DE MANTENIMIENTO Y ADECUACIÓN DEL PALACIO DE JUSTICIA MANUEL ANTONIO SANCLEMENTE DE BUGA PARA EL FUNCIONAMIENTO DE LOS DESPACHOS JUDICIALES; A TODO COSTO (FASE I).,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3126917&isFromPublicArea=True&isModal=true&asPopupView=true,KCV CONSTRUCTORES SAS,2022-09-19T00:00:00.000,2023-06-20T00:00:00.000,0,Inversión
SECOP I,CALDAS - UNIVERSIDAD DE CALDAS - MANIZALES,Caldas,Manizales,1370651211,1370651211,30,6.0,0.0,500.0,Liquidado,CONTRATO DE OBRA. CONSTRUCCIoN; TRANSPORTE; MONTAJE Y PINTURA DE ESTRUCTURA METaLICA PARA LA OBRA CENTRO DE INNOVACIoN PARA EL DEPARTAMENTO DE CALDAS; UBICADO EN EL LOTE B; FUTURA EXPANSIoN NUEVO GUARINOCITO; MUNICIPIO DE LA DORADA - CALDAS; EN EL MARCO DE LA EJECUCIoN DEL PROYECTO IMPLEMENTACIoN DEL CENTRO DE INNOVACIoN PARA EL DEPARTAMENTO DE CALDAS; FINANCIADO POR EL FONDO DE CIENCIAS; TECNOLOGiA E INNOVACIoN DEL SISTEMA GENERAL DE REGALiAS.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-10085586,INTEGRAL ORION S.A.,2019-11-29T00:00:00.000,2020-08-29T00:00:00.000,0,Inversión
SECOP I,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE CHOACHÍ,Cundinamarca,Choachí,1370515277,1370515277,15,3.0,0.0,500.0,Liquidado,CONSTRUCCIoN DE PLACA HUELLAS EN DIFERENTES SECTORES VIALES DEL MUNICIPIO DE CHOACHi,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-15422,GCS CONSTRUCCIONES SAS,2020-07-02T00:00:00.000,2020-10-02T00:00:00.000,0,Inversión
SECOP II,GOBERNACION DEL CASANARE,Casanare,Yopal,1370337802,0,0,,,,terminado,IMPLEMENTACION DEL CIRCUITO CERRADO DE TELEVISION CCTV; PARA EL VIDEO MONITOREO DEL CANTON MILITAR MANARE DEL MUNICIPIO DE YOPAL CASANARE EN CUMPLIMIENTO DE GARANTIZAR LA SEGURIDAD INTERNA Y PERIMETRAL DE LAS INSTALACIONES DEL BATALLON,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5002996&isFromPublicArea=True&isModal=true&asPopupView=true,UNIÓN TEMPORAL CCTV BRIGADA 2023,2023-12-05T00:00:00.000,2024-01-19T00:00:00.000,0,Inversión
SECOP I,NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE CÚCUTA,Norte De Santander,San José de Cúcuta,1369857797,1369857797,0,165.0,0.0,0.0,Liquidado,CONSTRUCCION DEL CENTRO DE PROTECCLDN TEMPORAL EN EL MUNICIPIO DE SAN JOSE DE CUCUTA FASE 1\,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-10411,CONSORCIO CPT 2019,2019-07-19T00:00:00.000,2020-02-29T00:00:00.000,1,Inversión
SECOP I,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,1369809638,1839275944,122,346.0,34.272375735758985,35.26011560693642,Liquidado,PRESTAR LOS SERVICIOS: HOGARES COMUNITARIOS DE BIENESTAR FAMILIAR  EN  CONFORMIDAD CON LAS DIRECTRICES; LINEAMIENTOS Y PARaMETROS ESTABLECIDOS POR EL ICBF; EN ARMONIA CON LA POLITICA DE ESTADO PARA EL DESARROLLO INTEGRAL A LA PRIMERA INFANCIA DE CERO A SIEMPRE.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-6460,FUNDACION GRANITO DE MOSTAZA,2018-12-17T00:00:00.000,2020-03-29T00:00:00.000,0,Inversión
