fuente,entidad,departamento,municipio,valor_inicial,valor_final,adiciones_dias,plazo_dias,sobrecosto_pct,retraso_pct,estado,objeto,url,contratista,fecha_inicio,fecha_fin,postconflicto,destino_gasto
SECOP I,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,2566886339,3487826787,76,255.0,35.87772602190003,29.80392156862745,Liquidado,PRESTAR EL SERVICIO DE CENTROS DE DESARROLLO INFANTIL -CDI- Y  DESARROLLO INFANTIL EN MEDIO FAMILIAR -DIMF- DE CONFORMIDAD CON EL MANUAL OPERATIVO DE LA MODALIDAD INSTITUCIONAL Y  FAMILIAR Y LAS DIRECTRICES ESTABLECIDAS POR EL ICBF; EN ARMONIA CON LA POLiTICA DE ESTADO PARA EL DESARROLLO INTEGRAL DE LA PRIMERA INFANCIA DE CERO A SIEMPRE.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-4199,ASOCIACION DE PADRES HOGARES DE BIENESTAR AMOR DE MADRE,2019-01-18T00:00:00.000,2019-12-15T00:00:00.000,0,Inversión
SECOP I,CUNDINAMARCA - EMPRESA DE SERVICIOS PÚBLICOS DE FUSAGASUGÁ,Cundinamarca,Fusagasugá,2565422896,2565422896,0,4.0,0.0,0.0,Liquidado,CONSTRUCCIoN DE BY PASS DEL ALCANTARILLADO SANITARIO SECTOR RESGUARDO DEL MUNICIPIO DE FUSAGASUGa(INCLUYE ESTABILIZACIoN GEOTECNIA DEL BY PASS).,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9646076,CONSORCIO BY PASS 2019,2019-09-23T00:00:00.000,2020-06-23T00:00:00.000,0,Inversión
SECOP I,CUNDINAMARCA - EMPRESA DE SERVICIOS PÚBLICOS DE FUSAGASUGÁ,Cundinamarca,Fusagasugá,2565422896,2565422896,0,4.0,0.0,0.0,Liquidado,CONSTRUCCIoN DE BY PASS DEL ALCANTARILLADO SANITARIO- SECTOR RESGUARDO DEL MUNICIPIO DE FUSAGASUGa. (INCLUYE ESTABILIZACIoN GEOTeCNICA DEL BY PASS),https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9928855,CONSORCIO BY PASS 2019,2019-09-23T00:00:00.000,2020-06-23T00:00:00.000,0,Inversión
SECOP I,ANTIOQUIA - DISTRITO ESPECIAL DE CIENCIA; TECNOLOGICA E INNOVACION DE MEDELLIN,Antioquia,Medellín,2563557227,2563557227,0,3.0,0.0,0.0,Liquidado,CONSTRUCCIoN Y REPARACIoN DE ANDENES; ESCALAS; BORDILLOS Y CUNETAS,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-12035,UNION TEMPORAL OBRAS COMPLEMENTARIAS 6841,2019-10-24T00:00:00.000,2020-01-24T00:00:00.000,0,Inversión
SECOP I,GUAVIARE - GOBERNACIÓN,Guaviare,San José del Guaviare,2563524395,2563524395,0,4.0,0.0,0.0,Liquidado,CONSTRUCCION EN PLACA HUELLA DE LOS MUNICIPIOS DE SAN JOSe DEL GUAVIARE Y RETORNO EN EL DEPARTAMENTO DEL   GUAVIARE,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-21-36895,CONSORCIO HUELLAS 2023,2023-08-03T00:00:00.000,2023-12-03T00:00:00.000,0,Inversión
SECOP I,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,2562374130,2562374130,0,332.0,0.0,0.0,Liquidado,BRINDAR ATENCIoN ESPECIALIZADA A LOS NIÑOS; LAS NIÑAS Y ADOLESCENTES QUE TIENEN UN PROCESO ADMINISTRATIVO DE RESTABLECIMIENTO DE DERECHOS ABIERTO A SU FAVOR; EN LA MODALIDAD INTERVENCIoN DE APOYO  APOYO PSICOSOCIAL; DE ACUERDO CON LOS LINEAMIENTOS VIGENTES Y EL MODELO DE ENFOQUE DIFERENCIAL EXPEDIDOS POR EL ICBF.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-3540,FUNDACION ALUNA,2018-12-03T00:00:00.000,2019-10-31T00:00:00.000,0,Inversión
SECOP I,BOYACÁ - ALCALDÍA MUNICIPIO DE PUERTO BOYACÁ,Boyacá,Puerto Boyacá,2561048008,2561048008,0,4.0,0.0,0.0,Liquidado,MODERNIZACIoN DEL SISTEMA DE ALUMBRADO PuBLICO EN EL aREA URBANA Y RURAL DEL MUNICIPIO DE PUERTO BOYACa; BOYACa.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-20563,VILLA SAN JOSE DEL AVE MARIA S.A.S.,2021-06-09T00:00:00.000,2021-10-09T00:00:00.000,0,Inversión
SECOP I,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE TULÚA,Valle del Cauca,Tuluá,2557671605,3041183694,16,90.0,18.904385068621817,17.77777777777778,Liquidado,MANTENIMIENTO; SEÑALIZACIoN Y OBRAS COMPLEMENTARIAS DE LA ViA ARTERIAL TRANSVERSAL 12 ENTRE CALLE 24 Y LA ViA FeRREA (CARRERA 28B) DEL MUNICIPIO DE TULUa,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-22102,INGENIERIA  VOLQUETAS Y CONSTRUCCION S. A. S. (INGEVOLCO S. A. S.),2021-08-27T00:00:00.000,2021-12-11T00:00:00.000,0,Inversión
SECOP I,GUAVIARE - GOBERNACIÓN,Guaviare,San José del Guaviare,2557602015,2894701858,0,12.0,13.18030878232632,0.0,Liquidado,AMPLIACIoN Y REPOSICIoN DE ESCENARIOS DEPORTIVOS EN LA INSTITUCIoN EDUCATIVA MANUELA BELTRaN SEDE PRINCIPAL; MUNICIPIO DE SAN JOSe DEL GUAVIARE; GUAVIARE,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-15124,UNION TEMPORAL MANUELA 2020,2020-06-01T00:00:00.000,2021-10-01T00:00:00.000,0,Inversión
SECOP I,TOLIMA - ALCALDÍA MUNICIPIO DE ANZOATEGUI,Tolima,Anzoátegui,2554641900,3136759275,30,5.0,22.786652602856,600.0,Liquidado,CONTRATAR LA CONSTRUCCION DE OBRAS DE ESTABILIZACION Y PAVIMENTACIoN EN LA VIA DE ACCESO AL CASCO URBANO DEL MUNICIPIO DE ANZOaTEGUI - TOLIMA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-200696,CONSORCIO VIAS ANZOATEGUI,2019-07-31T00:00:00.000,2020-01-31T00:00:00.000,0,Inversión
SECOP I,TOLIMA - ALCALDÍA MUNICIPIO DE PURIFICACIÓN,Tolima,Purificación,2548936339,2948656315,0,8.0,15.681834413990048,0.0,Liquidado,REMODELACIoN DE INFRAESTRUCTURA EXISTENTE Y CONSTRUCCIoN DE CUBIERTA DEL POLIDEPORTIVO DEL BARRIO EL PLAN MUNICIPIO DE PURIFICACION TOLIMA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-21654,UNION TEMPORAL MEGA OBRA PLAN 2021,2021-06-01T00:00:00.000,2022-04-01T00:00:00.000,0,Inversión
SECOP I,SANTANDER - ALCALDÍA MUNICIPIO DE BUCARAMANGA,Santander,Bucaramanga,2546957564,2802632351,17,2.0,10.038439219162427,850.0,Liquidado,ADECUACION DEL PARQUE ECOLOGICO LA FLORA DEL MUNICIPIO DE BUCARAMANGA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-194470,CFD INGENIERIA SAS,2018-11-19T00:00:00.000,2019-03-19T00:00:00.000,0,Inversión
SECOP I,BOYACÁ - ALCALDÍA MUNICIPIO DE SATIVANORTE,Boyacá,Sativanorte,2543371827,2543371827,0,6.0,0.0,0.0,Liquidado,MEJORAMIENTO DE ViAS TERCIARIAS EN LA VEREDA EL DATAL DEL MUNICIPIO DE SATIVANORTE; DEPARTAMENTO DE BOYACa,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-21-37507,CONSORCIO MADRID 2023,2023-09-18T00:00:00.000,2024-03-18T00:00:00.000,1,Inversión
SECOP I,META - ALCALDÍA MUNICIPIO DE GUAMAL,Meta,Guamal,2542638443,2763103855,28,5.0,8.670733843694975,560.0,Liquidado,CONSTRUCCIoN ALAMEDA SOBRE LADERA Y REHABILITACIoN GAVIONES SOBRE EL RIO HUMADEA MARGEN IZQUIERDA EN EL MUNICIPIO DE GUAMAL META,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-34059,CONSORCIO ALAMEDA GUAMAL,2023-01-04T00:00:00.000,2023-06-04T00:00:00.000,0,Inversión
SECOP I,CASANARE - ALCALDÍA MUNICIPIO DE SACAMA,Casanare,Sácama,2542289509,2542289509,0,6.0,0.0,0.0,Liquidado,CONSTRUCCIoN DE UN PUENTE PEATONAL DE INTEGRACIoN REGIONAL ENTRE LA VEREDA LA COLORADA SECTOR LOS CAUCHOS DEL MUNICIPIO DE SACAMA (CASANARE) Y LA VEREDA AGUA BLANCA SECTOR MUNDO NUEVO DEL MUNICIPIO DE TAME (ARAUCA),https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-191105,CONSORCIO PUENTE LOS CAUCHOS,2018-06-19T00:00:00.000,2018-12-19T00:00:00.000,0,Inversión
SECOP I,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,2541147961,2541147961,0,364.0,0.0,0.0,Liquidado,PRESTAR EL SERVICIO DE ATENCIoN A NIÑOS Y NIÑAS MENORES DE 5 AÑOS; O HASTA SU INGRESO AL GRADO DE TRANSICIoN; CON EL FIN DE PROMOVER EL DESARROLLO INTEGRAL DE LA PRIMERA INFANCIA CON CALIDAD; DE CONFORMIDAD CON EL LINEAMIENTO; EL MANUAL OPERATIVO Y LAS DIRECTRICES ESTABLECIDAS POR EL ICBF; EN EL MARCO DE LA POLiTICA DE ESTADO PARA EL DESARROLLO INTEGRAL DE LA PRIMERA INFANCIA DE CERO A SIEMPRE; EN EL SERVICIO CENTROS DE DESARROLLO INFANTIL.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8364006,FUNDACION PARA EL BIENESTAR Y LA PAZ - FUNBIENPAZ,2016-12-15T00:00:00.000,2017-12-14T00:00:00.000,0,Inversión
SECOP I,HUILA - ALCALDÍA MUNICIPIO DE BARAYA,Huila,Baraya,2537537753,2537537753,0,6.0,0.0,0.0,Liquidado,ADECUACIoN  UNIDAD  DEPORTIVA MEDIANTE  CONSTRUCCIoN  DE CANCHA DE  FUTBOL  SINTeTICA;  CUBIERTA POLIDEPORTIVO  Y  OBRAS VARIAS  EN  EL  MUNICIPIO  DE  BARAYA  -  DEPARTAMENTO  DEL  HUILA.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-199282,CONSORCIO UNIDAD DEPORTIVA,2019-05-13T00:00:00.000,2019-11-13T00:00:00.000,0,Inversión
SECOP I,META - ALCALDÍA MUNICIPIO DE ACACIAS,Meta,Acacías,2536531422,2774476899,60,85.0,9.380742337202555,70.58823529411765,Liquidado,REPOSIOCION Y AMPLIACIoN DEL SERVICIO DE URGENCIAS DE LA ESE HOSPITAL  MUNICIPAL DE ACACIAS,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-205056,CONSORCIO SAN JOSE,2019-10-04T00:00:00.000,2020-04-26T00:00:00.000,0,Inversión
SECOP I,ANTIOQUIA - EMPRESA DE VIVIENDA Y DESARROLLO URBANO Y RURAL DEL MUNICIPIO DE ENVIGADO DESUR - ENVIGADO,Antioquia,Envigado,2531323958,3793111773,99,6.0,49.846951079186994,1650.0,Liquidado,MEJORAMIENTO DE LA INFRAESTRUCTURA DE LA INSTITUCIoN EDUCATIVA MANUEL URIBE aNGEL; SEDE PRINCIPAL DEL MUNICIPIO DE ENVIGADO; EN CUMPLIMIENTO AL ACTA DE EJECUCIoN N° 3 DEL CONVENIO MARCO INTERADMINISTRATIVO N° ENV-09-09-0926-21.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-4-12986342,CONSTRUCTORA GOMEZ ASOCIADOS S.A.S  ZINERCO,2022-05-06T00:00:00.000,2023-02-06T00:00:00.000,0,Inversión
SECOP I,NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE CHITAGÁ,Norte De Santander,Chitagá,2526933426,2526933426,0,4.0,0.0,0.0,Liquidado,REPARACIoN DE LOS ACUEDUCTOS PARA USO DOMESTICO DEL  CENTRO POBLADO  LLANO GRANDE; Y LAS VEREDAS: EL CARBoN  ; ALTO VIENTOS; SIAGA; Y CARRILLO; DEL MUNICIPIO DE CHITAGA; NORTE DE SANTANDER,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-207323,UNION TEMPORAL ACUEDUCTOS RURALES CHITAGA 2019,2019-12-31T00:00:00.000,2020-04-30T00:00:00.000,0,Inversión
SECOP I,BOYACÁ - ALCALDÍA MUNICIPIO DE SAMACÁ,Boyacá,Samacá,2524643604,2953702100,0,10.0,16.9948144490655,0.0,Liquidado,CONSTRUCCIoN DE INFRAESTRUCTURA PARA LA INSTITUCIoN EDUCATIVA TeCNICA NACIONALIZADA DE SAMACa SEDE FRAY JUAN DE LOS BARRIOS SEGUNDA ETAPA; DEL MUNICIPIO DE SAMACa  BOYACa.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-26284,UNION TEMPORAL H&H COLEGIO FJB SAMACA 2021,2022-01-21T00:00:00.000,2023-03-21T00:00:00.000,0,Inversión
SECOP I,ANTIOQUIA - DISTRITO ESPECIAL DE CIENCIA; TECNOLOGICA E INNOVACION DE MEDELLIN,Antioquia,Medellín,2519248775,2995129540,45,4.0,18.88978848466444,1125.0,Liquidado,CONSTRUCCIoN DE OBRAS DE CONTENCIoN; PROTECCIoN; MITIGACIoN Y COMPLEMENTARIAS PARA LA SEGURIDAD VIAL DE LA CIUDAD DE MEDELLiN Y SUS CORREGIMIENTOS,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-10949,OMEGA INGENIEROS ASOCIADOS S.A.S,2019-09-09T00:00:00.000,2020-02-09T00:00:00.000,0,Inversión
SECOP I,CÓRDOBA - ALCALDÍA MUNICIPIO DE BUENAVISTA,Córdoba,Buenavista,2517787653,2815875399,0,4.0,11.839272690245416,0.0,Liquidado,CONSTRUCCIoN DE ALCANTARILLADO SANITARIO Y PAVIMENTO EN CONCRETO HIDRaULICO EN ZONA  DE ACCESO A LOS BARRIOS  LA PAZ; EL RECREO; 7 DE JULIO Y BARRIO POLIDEPORTIVO; ZONA URBANA DEL MUNICIPIO DE  BUENAVISTA  DEPARTAMENTO  DE  CoRDOBA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-186119,CONSORCIO SAP 2018,2018-03-21T00:00:00.000,2018-09-21T00:00:00.000,0,Inversión
SECOP I,CASANARE - GOBERNACIÓN,Casanare,Yopal,2515849738,2515849738,0,4.0,0.0,0.0,Liquidado,PAVIMENTACIoN DE ViAS URBANAS Y OBRAS COMPLEMENTARIAS-SECTOR INDUSTRIAL; CENTRO POBLADO LA CHAPARRERA MUNICIPIO DE YOPAL,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-11007,NIXON HELI JACOME MANOSALVA,2019-10-18T00:00:00.000,2020-02-18T00:00:00.000,0,Inversión
SECOP I,BOYACÁ - EMPRESAS PUBLICAS DE BOYACÁ S.A E.S.P,Boyacá,Tunja,2515157712,2515157712,0,9.0,0.0,0.0,Liquidado,CONSTRUCCION DEL PLAN MAESTRO DE ALCANTARILLADO COMBINADO DE BUENAVISTA -  BOYACA.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-7517,CONSORCIO ALCANTARILLADO BUENAVISTA 2018,2019-03-07T00:00:00.000,2020-02-07T00:00:00.000,0,Inversión
SECOP I,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,2513657787,3485458733,0,250.0,38.66082929131833,0.0,Liquidado,PRESTAR EL SERVICIO DE CENTROS DE DESARROLLO INFANTIL -CDI- Y  DESARROLLO INFANTIL EN MEDIO FAMILIAR -DIMF- DE CONFORMIDAD CON EL MANUAL OPERATIVO DE LA MODALIDAD INSTITUCIONAL Y  FAMILIAR Y LAS DIRECTRICES ESTABLECIDAS POR EL ICBF; EN ARMONIA CON LA POLiTICA DE ESTADO PARA EL DESARROLLO INTEGRAL DE LA PRIMERA INFANCIA DE CERO A SIEMPRE,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-4283,FUNDACION CARULLA,2019-01-21T00:00:00.000,2019-09-28T00:00:00.000,0,Inversión
SECOP I,ANTIOQUIA - ALCALDÍA MUNICIPIO DE NECHÍ,Antioquia,Nechí,2513324078,2513324078,0,4.0,0.0,0.0,Liquidado,CONSTRUCCIoN DE PLACA HUELLA EN LA ViA QUE CONDUCE DESDE LA VEREDA SAN PABLO A LA VEREDA TRINIDAD ZONA RURAL DEL MUNICIPIO DE NECHi,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-1-221212,ECOSOCIAL S.A.S,2022-03-14T00:00:00.000,2022-07-14T00:00:00.000,0,Inversión
SECOP I,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE ALBÁN,Cundinamarca,Albán,2510955536,2510955536,0,10.0,0.0,0.0,Liquidado,OPTIMIZACIoN DEL ACUEDUCTO VEREDAL DEL SECTOR CHIPAGRE;  MUNICIPIO DE ALBaN CUNDINAMARCA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-186066,CONSORCIO SAN ISIDRO,2018-04-02T00:00:00.000,2019-02-02T00:00:00.000,0,Inversión
SECOP I,ARAUCA - ALCALDÍA MUNICIPIO DE TAME,Arauca,Tame,2509087564,2509087564,0,5.0,0.0,0.0,Liquidado,CONSTRUCCION DE OBRAS DE PROTECCION Y CANALIZACION PARA LA MITIGACION DEL RIESGO SOBRE LOS RIOS PURARE; TAME Y CUSAY DEL MUNICIPIO DE TAME DEPARTAMENTO DE ARAUCA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-12-11809961,UNION TEMPORAL OBRAS DE PROTECCION,2019-12-23T00:00:00.000,2020-05-23T00:00:00.000,0,Inversión
SECOP I,ARAUCA - GOBERNACIÓN,Arauca,Arauca,2505515299,2505515299,0,8.0,0.0,0.0,Liquidado,CONSTRUCCIoN SEGUNDA ETAPA DE LA INFRAESTRUCTURA FiSICA DE LA INSTITUCIoN   EDUCATIVA TeCNICA INDUSTRIAL RAFAEL POMBO BACHILLERATO  DEL MUNICIPIO DE SARAVENA; DEPARTAMENTO DE ARAUCA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-6933,ROGGER ULISES MARTINEZ TRASLAVINA,2018-12-26T00:00:00.000,2019-08-26T00:00:00.000,0,Inversión
SECOP I,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,Bogotá D.C.,Bogotá D.C.,2500000000,2500000000,0,9.0,0.0,0.0,Liquidado,CONSTRUCCION DE BLOQUE DE AULAS EN LA INSTITUCION EDUCATIVA DEPARTAMENTAL BICENTENARIO EN EL MUNICIPIO DE FUNZA; CUNDINAMARCA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-8807482,MUNICIPIO DE FUNZA,2018-12-31T00:00:00.000,2019-09-30T00:00:00.000,0,Inversión
SECOP I,MAGDALENA - AGUAS DEL MAGDALENA S.A. E.S.P.,Magdalena,Santa Marta,2499376545,2499376545,0,10.0,0.0,0.0,Liquidado,CONSTRUCCIoN DEL SISTEMA DE ALCANTARILLADO SANITARIO DE LA CABECERA DEL MUNICIPIO DE ZAPAYaN ETAPA II; DEPARTAMENTO DEL MAGDALENA.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-6614,UNION TEMPORAL AM ZAPAYAN 2018,2019-02-11T00:00:00.000,2019-12-11T00:00:00.000,0,Inversión
SECOP I,META - ALCALDÍA MUNICIPIO DE GUAMAL,Meta,Guamal,2499225457,2499225457,60,5.0,0.0,1200.0,Liquidado,MEJORAMIENTO DE LA CANCHA DE FUTBOL PARMENIO LAYTON EN EL MUNICIPIO DE GUAMAL.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-1-227495,INGENIERIA Y ARQUITECTURA ASOCIADA SAS,2023-08-16T00:00:00.000,2024-03-16T00:00:00.000,0,Inversión
SECOP I,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE CAJICÁ,Cundinamarca,Cajicá,2499179253,2499179253,0,5.0,0.0,0.0,Liquidado,CONSTRUCCIoN DE ANDENES; MANTENIMIENTO Y PAVIMENTACIoN DE LA CARRERA 4 DESDE LA CALLE 7 HASTA EL CONJUNTO RESIDENCIAL TERRAZAS DE CAJICa Y LAS ViAS INTERNAS DEL BARRIO LA ESPERANZA DEL MUNICIPIO DE CAJICa DEPARTAMENTO DE CUNDINAMARCA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-191444,CONSORCIO VIAS CAJICA,2018-07-31T00:00:00.000,2019-01-31T00:00:00.000,0,Inversión
SECOP I,META - ALCALDÍA MUNICIPIO DE GUAMAL,Meta,Guamal,2498646772,2498646772,0,4.0,0.0,0.0,Liquidado,MEJORAMIENTO DE TRAMOS SOBRE LA VIA ANTIGUA QUE CONDUCE DE GUAMAL HACIA ACACIAS TRAMO 2 - L=1.550 M (K3+500 - K6+861) Y EL TRAMO 3 HACIA LA VEREDA MONSERRATE - L= 409 M (K6+815- K7+224) EN EL MUNICIPIO DE GUAMAL  META,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-1-217425,CONSORCIO VIAL GUAMAL,2021-11-18T00:00:00.000,2022-03-18T00:00:00.000,0,Inversión
SECOP I,ANTIOQUIA - ALCALDÍA MUNICIPIO DE NECHÍ,Antioquia,Nechí,2498639377,2498639377,0,6.0,0.0,0.0,Liquidado,CONSTRUCCIoN DE ACUEDUCTOS EN LAS VEREDAS MOCHILoN; MADRE DE DIOS Y PETACA; ZONA RURAL DEL MUNICIPIO DE NECHi; ANTIOQUIA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-31780,CIVILARQUI S.A.S ZOMAC,2022-07-05T00:00:00.000,2023-01-05T00:00:00.000,0,Inversión
SECOP I,NARIÑO - ALCALDÍA MUNICIPIO DE OSPINA,Nariño,Ospina,2498248253,3089615029,45,6.0,23.671257461697905,750.0,Liquidado,PAVIMENTACION EN CONCRETO RIGIDO DE LA VIA PUENTE CUALANQUIZAN  TUQUERRES DEPARTAMENTO DE NARIÑO.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-3272,CONSORCIO OSPINA 2018,2018-07-20T00:00:00.000,2019-08-20T00:00:00.000,0,Inversión
SECOP I,CASANARE - EMPRESA DE SERVICIOS PUBLICOS DE CASANARE S.A. E.S.P. - ENERCA S.A. E.S.P. - YOPAL,Casanare,Yopal,2498093554,2498093554,0,5.0,0.0,0.0,Liquidado,IMPLEMENTACION DE SISTEMAS SOLARES FOTOVOLTAICOS INDIVIDUALES EN ZONAS RURALES NO INTERCONECTADAS DEL MUNICIPIO DE YOPAL; CASANARE.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-4-13031481,UNION TEMPORAL SOLAR YOPAL,2022-04-27T00:00:00.000,2023-02-27T00:00:00.000,0,Inversión
SECOP I,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,Bogotá D.C.,Bogotá D.C.,2494129304,2494129304,0,11.0,0.0,0.0,Liquidado,GERENCIA INTEGRAL PARA LA ELABORACION DE ESTUDIOS Y DISEÑOS PARA LA CONSTRUCCION DEL VELoDROMO PARA EL MUNICIPIO DE MOSQUERA CUNDINAMARCA (FASE 3 - FACTIBILIDAD) E INTERVENTORIA 14,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-11389623,FONDO DE DESARROLLO DE PROYECTOS DE CUNDINAMARCA  - FONDECUN,2020-12-15T00:00:00.000,2021-11-15T00:00:00.000,0,Inversión
SECOP I,META - ALCALDÍA MUNICIPIO DE BARRANCA DE UPIA,Meta,Barranca de Upía,2494004734,2494004734,0,6.0,0.0,0.0,Liquidado,CONSTRUCCIoN DE AULAS Y UNIDADES SANITARIAS EN EL COLEGIO FRANCISCO WALTER; EN EL MUNICIPIO DE BARRANCA DE UPIA - META,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-15833,UNION TEMPORAL AULAS FW,2020-02-10T00:00:00.000,2020-08-10T00:00:00.000,0,Inversión
SECOP I,VALLE DEL CAUCA - FONDO MIXTO PARA LA PROMOCIÓN DEL DEPORTE; EL DESARROLLO INTEGRAL Y LA GESTIÓN SOCIAL - CALI,Valle del Cauca,Cali,2492864123,2492864123,0,6.0,0.0,0.0,Liquidado,REALIZAR LAS OBRAS PARA LA CONSTRUCCIoN DEL PAVIMENTO RiGIDO Y ALCANTARILLADO PLUVIAL EN EL BARRIO CENTRO; SECTOR PLAZA DE MERCADO; DEL MUNICIPIO CORINTO; CAUCA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-4-13175765,CONSORCIO CORINTO 2022,2022-07-11T00:00:00.000,2023-01-11T00:00:00.000,0,Inversión
SECOP I,CORNARE - CORPORACIÓN AUTÓNOMA REGIONAL DE LAS CUENCAS DE RÍOS NEGRO Y NARE,Antioquia,Medellín,2491812032,3019532884,123,6.0,21.17819663854966,2050.0,Liquidado,DISMINUIR LA CONTAMINACION DEL RECURSO HIDRICO MEDIANTE LA CONSTRUCCION DEL COLECTOR ORIENTAL; ESTACION DE BOMBEO Y RED DE IMPULSION DEL COLECTOR LA VETA Y PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE LA ZONA URBANA DEL MUNICIPO DE SAN RAFAEL - ANTIOQUIA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9615890,MUNICIPIO DE SAN RAFAEL,2019-10-21T00:00:00.000,2021-05-21T00:00:00.000,0,Inversión
SECOP I,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE VILLAPINZÓN,Cundinamarca,Villapinzón,2491382816,2491382816,0,71.0,0.0,0.0,Liquidado,MEJORAMIENTO DE ViAS RURALES MEDIANTE LA CONSTRUCCIoN DE PLACA HUELLAS EN LAS VEREDAS CHINQUIRA; TIBITA; NEMOCONCITO; SAN PABLO Y LA JOYA DEL MUNICIPIO DE VILLAPINZoN; EN CUMPLIMIENTO DEL PLAN DE DESARROLLO Y EN EL MARCO DEL CONVENIO 413 FIP SUSCRITO ENTRE EL DEPARTAMENTO ADMINISTRATIVO PARA LA PROSPERIDAD SOCIAL  FONDO DE INVERSIoN PARA LA PAZ Y EL MUNICIPIO DE VILLAPINZoN  CUNDINAMARCA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-29887,UNION TEMPORAL PLACAS VILLA,2022-05-20T00:00:00.000,2022-07-30T00:00:00.000,0,Inversión
