entidad,url,departamento,municipio,valor_inicial,valor_final,sobrecosto_pct,objeto,contratista,estado
CARDIQUE - CORPORACIÓN AUTÓNOMA REGIONAL DEL CANAL DEL DIQUE,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-19059,Bolívar,Cartagena,12319627802,15535078101,26.100222755739388,CONTRATAR LAS OBRAS A EJECUTAR EN LAS ZONAS DE INFLUENCIA DE LA CORPORACIoN AUToNOMA REGIONAL DEL CANAL DEL DIQUE PREVISTAS COMO ACCIONES OPERATIVAS DEFINIDAS POR EL PLAN DE ACCIoN INSTITUCIONAL PARA EL AÑO 2020,CONSORCIO PROGRESO BOLIVAR,Liquidado
ANTIOQUIA - GOBERNACIÓN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-193070,Antioquia,Medellín,12037472388,12717635388,5.650380562268585,MEJORAMIENTO DE ViAS SECUNDARIAS EN LA SUBREGIoN ORIENTE DE ANTIOQUIA CON RECURSOS PROVENIENTES DE LA ENAJENACIoN DE ISAGEN EN LA ViA SAN VICENTE - CONCEPCIoN DEL MUNICIPIO DE SAN VICENTE,CONSORCIO VIAL SAN VICENTE,Liquidado
ANTIOQUIA - GOBERNACIÓN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-193071,Antioquia,Medellín,12030041530,13954701425,15.99878013887455,MEJORAMIENTO DE ViAS SECUNDARIAS EN LA SUBREGIoN ORIENTE DE ANTIOQUIA CON RECURSOS PROVENIENTES DE LA ENAJENACIoN DE ISAGEN EN LA ViA CONCEPCIoN - SAN VICENTE DEL MUNICIPIO DE CONCEPCIoN,CONSORCIO CON & CON PARRA 8362,Liquidado
META - ALCALDÍA MUNICIPIO DE ACACIAS,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-4659,Meta,Acacías,11998408146,12678887571,5.6714142136168,AMPLIACIoN Y MEJORAMIENTO DE LA ViA QUE CONDUCE DE LA ESTACIoN ACACIAS A PUERTO CANECAS VEREDA LA PRIMAVERA DEL MUNICIPIO DE ACACIAS DEPARTAMENTO DEL META,CONSORCIO PUERTO CANECAS,Liquidado
MAGDALENA - AGUAS DEL MAGDALENA S.A. E.S.P.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-22-1879,Magdalena,Santa Marta,11741575257,14693068465,25.137114427984457,CONSTRUCCION DEL ALCANTARILLADO SANITARIO ETAPA II E INSTALACION DE REDES DE ALCANTARILLADO SANITARIO ETAPA I EN EL SISTEMA SUR EN SANTA MARTA D.T.C.H.,UNION TEMPORAL SISTEMA SUR I,Liquidado
BOYACÁ - GOBERNACIÓN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-186032,Boyacá,Tunja,11553610674,15382697771,33.14190866424897,REHABILITACIoN Y MANTENIMIENTO DE LA ViA SECUNDARIA CRUCE 5608 (EL SALITRE)  SOMONDOCO (CoDIGO 56BY01); DEPARTAMENTO DE BOYACa; EN CUMPLIMIENTO DE LA META  INTERVENIR 200 KM DE VIAS,CONSORCIO SOMONDOCO - EL SALITRE 2018,Liquidado
BOYACÁ - ALCALDÍA MUNICIPIO DE SUTAMARCHÁN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-185858,Boyacá,Sutamarchán,11534826080,13756683776,19.262169022664622,PAVIMENTACIoN DE LA ViA SUTAMARCHaN - LA PUNTA DEL LLANO QUE COMUNICA LOS MUNICIPIOS DE SUTAMARCHaN; VILLA DE LEYVA Y SANTA SOFiA,CONSORCIO SUTAMARCHAN 2018,Liquidado
ANTIOQUIA - DISTRITO ESPECIAL DE CIENCIA; TECNOLOGICA E INNOVACION DE MEDELLIN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-1341,Antioquia,Medellín,11404588866,15281560529,33.994839345399335,CONSTRUCCIoN DE LA SEGUNDA FASE DEL CENTRO DE ATENCIoN PENAL INTEGRAL PARA ViCTIMAS  CAPIV PARA LA CIUDAD DE MEDELLiN.,AMR CONSTRUCCIONES S.A.S,Liquidado
SANTANDER - ALCALDÍA MUNICIPIO DE BARRANCABERMEJA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-202882,Santander,Barrancabermeja,11268479430,14732239828,30.73848978042639,FORTALECIMIENTO DE UN PROGRAMA DE EMPLEO SOCIAL; MANTENIMIENTO DE CUERPOS HIDRICOS; ZONAS VERDES Y PUNTOS CRITICOS EN EL MUNICIPIO DE BARRANCABERMEJA,UNION TEMPORAL BARRANCABERMEJA LIMPIA,Liquidado
ANTIOQUIA - DISTRITO ESPECIAL DE CIENCIA; TECNOLOGICA E INNOVACION DE MEDELLIN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-8854,Antioquia,Medellín,10843782241,11054496000,1.9431758616776529,CONSTRUCCIoN DE ESPACIO PuBLICO DEL CORREDOR BOLiVAR Y OBRAS COMPLEMENTARIAS ETAPA 2.,CONSORCIO CORREDOR BOLIVAR,Liquidado
MAGDALENA - AGUAS DEL MAGDALENA S.A. E.S.P.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-20640,Magdalena,Santa Marta,10540040851,10555859176,0.1500784031448911,OPTIMIZACIoN Y AMPLIACIoN DE LOS SISTEMAS DE ACUEDUCTO DE LOS MUNICIPIOS DE GUAMAL; PUEBLO VIEJO Y CHIBOLO; Y LA OPTIMIZACIoN OPERACIONAL DE LOS SISTEMAS DE ACUEDUCTO CON ENFOQUE DE EFICIENCIA ENERGeTICA Y ASEGURAMIENTO DE LA CALIDAD DE AGUA EN LOS MUNICIPIOS DEL DEPARTAMENTO DEL MAGDALENA,CONSORCIO RUHE,Liquidado
ANTIOQUIA - ÁREA METROPOLITANA DEL VALLE DE ABURRÁ - MEDELLÍN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-3856,Antioquia,Medellín,10431576633,13776630433,32.06661770971433,CONSTRUCCIoN DE CORREDORES PARA LA MOVILIDAD ACTIVA-CICLORRUTAS EN LOS MUNICIPIOS DEL NORTE DEL VALLE DE ABURRA,TECNICAS CONSTRUCTIVAS SAS,Liquidado
CESAR - ALCALDÍA MUNICIPIO DE LA JAGUA DE IBIRICO,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-7560,Cesar,La Jagua de Ibirico,10269808727,12675286609,23.42281093975821,CONSTRUCCIoN OBRAS DE DRENAJE; SENDERO URBANiSTICO Y OBRAS COMPLEMENTARIAS EN LA ViA QUE CONDUCE DESDE EL CASCO URBANO (BARRIO GALaN) HACIA EL CORREGIMIENTO DE BOQUERoN EN EL MUNICIPIO DE LA JAGUA DE IBIRICO - CESAR,CONSORCIO OCDOC,Liquidado
ANTIOQUIA - EMPRESA DE VIVIENDA Y DESARROLLO URBANO Y RURAL DEL MUNICIPIO DE ENVIGADO DESUR - ENVIGADO,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-11302813,Antioquia,Envigado,10199537266,15299305899,50.0,CONSTRUCCIoN DE UNA NUEVA TORRE PARA LA AMPLIACIoN DEL SERVICIO DE HOSPITALIZACIoN EN LA E.S.E HOSPITAL MANUEL URIBE aNGEL EN EL MUNICIPIO DE ENVIGADO.,CONSORCIO MUA 2020,Liquidado
META - UNIVERSIDAD DE LOS LLANOS - VILLAVICENCIO,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9417610,Meta,Villavicencio,10180821759,11546342544,13.41267745693376,CONSTRUCCIoN DE UN EDIFICIO ACADeMICO-ADMINISTRATIVO EN LA SEDE SAN ANTONIO DE LA UNIVERSIDAD DE LOS LLANOS SEGuN FICHA BPUNI VIARE 03 02 11 2017,CONSORCIO UNINCO EDUCATIVO 2018,Liquidado
HUILA - GOBERNACIÓN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-202398,Huila,Neiva,10077732151,11997701703,19.05160330947557,MEJORAMIENTO DE VIAS TERCIARIAS EN LOS MUNICIPIOS DE LA PLATA; GIGANTE Y PITALITO DEL DEPARTAMENTO DEL HUILA,CONSORCIO VIAL 2019,Liquidado
CASANARE - ALCALDÍA MUNICIPIO DE AGUAZUL,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-8671,Casanare,Aguazul,10052896964,11501351137,14.40832605951297,MEJORAMIENTO DE LOS ANILLOS VIALES CUPIAGUA  CUSIANA Y CUPIAGUA -  CHARTE; DEL MUNICIPIO DE AGUAZUL; DEPARTAMENTO DE CASANARE; EN CUMPLIMIENTO DEL CONVENIO ESPECiFICO SOCIOAMBIENTAL NO. 3019628-2415 DE FECHA 28 DE DICIEMBRE DE 2018 CELEBRADO ENTRE EL ECOPETROL S.A; EL DEPARTAMENTO DE CASANARE Y EL MUNICIPIO DE AGUAZUL.,UNION TEMPORAL RAV,Liquidado
CUNDINAMARCA - ALCALDÍA MUNICIPIO DE TOCANCIPÁ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-6160,Cundinamarca,Tocancipá,9997798985,14449575726,44.52756799450695,CONSTRUCCIoN; REHABILITACIoN Y ADECUACIoN DE LAS VIAS RURALES VEREDA LA FUENTE MUNICIPIO DE TOCANCIPA,CONSORCIO VIAS RURALES LA FUENTE,Liquidado
ANTIOQUIA - AGENCIA DE DESARROLLO LOCAL DE ITAGÜÍ - ADELI,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9049956,Antioquia,Itagüí,9759277121,9877649158,1.2129180833003217,EJECUCIoN DEL PROYECTO DE MODERNIZACIoN Y ACTUALIZACIoN DE LA RED SEMAFoRICA DEL MUNICIPIO DE ITAGUi.,SOLUCIONES DE TRAFICO S.A.S,Liquidado
VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE YUMBO,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-11-9108817,Valle del Cauca,Yumbo,9649099952,13175318580,36.54453415905501,ADECUACION Y MEJORAMIENTO DE LA I.E. JUAN XXIII; SEDE PRINCIPAL Y MANUEL MARIA SANCHEZ; I.E. ANTONIA SANTOS SEDE PRINCIPAL; I.E. JOSE ANTONIO GALAN SEDE SAN PEDRO CLAVER; I.E. LEONOR LOURIDO DE VELASCO Y RESTAURANTES ESCOLARES DE LA I.E. CEAT GENERAL PIERO MARIOTTY SEDE PRINCIPAL Y SEDE J.F. KENNEDY EN EL MUNICIPIO DE YUMBO - VALLE DEL CAUCA.,CONSORCIO EDUCATIVO YUMBO,Liquidado
CUNDINAMARCA - ALCALDÍA MUNICIPIO DE CAJICÁ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-6989,Cundinamarca,Cajicá,9626473624,12305111455,27.82574321215425,CONSTRUCCIoN DE UN CENTRO INTEGRAL DEL SISTEMA DE ATENCIoN DE EMERGENCIAS DEL MUNICIPIO DE CAJICa.,CONSORCIO EDIFICAR BOMBEROS 2019,Liquidado
CESAR - ALCALDÍA MUNICIPIO DE LA JAGUA DE IBIRICO,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-12366,Cesar,La Jagua de Ibirico,9433612125,11318745565,19.98315613384412,CONSTRUCCIoN DE LA PLAZA DE MERCADO PuBLICA DEL MUNICIPIO DE LA JAGUA DE IBIRICO EN EL DEPARTAMENTO DEL CESAR,UNION TEMPORAL MERCADO,Liquidado
META - ALCALDÍA MUNICIPIO DE ACACIAS,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-6207,Meta,Acacías,9375685158,11140115446,18.819214364237293,CONSTRUCCIoN DE CIENTO OCHENTA (180) VIVIENDAS DE INTEReS PRIORITARIO  (VIP)  PARA EL PROYECTO DE VIVIENDA CIUDADELA VERDE EN EL MUNICIPIO DE ACACIAS; DEPARTAMENTO DEL META,CONSORCIO CIUDADELA VERDE,Liquidado
CUNDINAMARCA - ALCALDÍA MUNICIPIO DE CHÍA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-188861,Cundinamarca,Chía,9335677417,13849856429,48.35405948988565,MANTENIMIENTO Y ADECUACION DE VIAS URBANAS DEL MUNICIPIO DE CHIA,CONSORCIO VIAL URBANO,Liquidado
SANTANDER - ALCALDÍA MUNICIPIO DE GALÁN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-1-216433,Santander,Galán,9259018215,12301903904,32.86402098302817,MEJORAMIENTO; MANTENIMIENTO Y REHABILITACIoN DE CORREDORES RURALES PRODUCTIVOS (CORREDOR VIAL ViA QUE CONDUCE DE GALaN A PALMAR; HATO Y SOCORRO) EN EL MUNICIPIO DE GALaN SANTANDER;,YANETH CAROLINA SARMIENTO BUENO,Liquidado
CASANARE - ALCALDÍA MUNICIPIO DE AGUAZUL,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-15434,Casanare,Aguazul,9184596356,11318761881,23.236356202042767,CONSTRUCCIoN DE DOBLE CALZADA EN PAVIMENTO FLEXIBLE; CICLO ViA Y OBRAS COMPLEMENTARIAS ENTRE CARRERA SEGUNDA  ViA ESCUELA ANTIGUO DAS (SECTOR GUADUALES) Y EMPALME CON LA INTERSECCIoN GLORIETA ViA MANi EN EL MUNICIPIO DE AGUAZUL  CASANARE.,CONSORCIO RUMA AGUAZUL,Liquidado
BOYACÁ - ALCALDÍA MUNICIPIO DE SAMACÁ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-202981,Boyacá,Samacá,9183047566,10856790757,18.226445839145946,MEJORAMIENTO PRIMERA ETAPA ViA TRONCAL DEL CARBoN DEL MUNICIPIO DE SAMACA; BOYACa,CONSORCIO VIAL DEL CARBON,Liquidado
CUNDINAMARCA - ALCALDÍA MUNICIPIO DE TOCANCIPÁ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-15659,Cundinamarca,Tocancipá,9166572305,13749853254,49.99994323396111,ADECUACIoN; MEJORAMIENTO Y/O CONSTRUCCIoN DE LA PRIMERA ETAPA DEL ESCENARIO MULTIPLE DEPORTIVO DE TOCANCIPa,CONSORCIO ESTADIO 2020,Liquidado
HUILA - GOBERNACIÓN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-206439,Huila,Neiva,9149106788,10937979351,19.55242849877205,PAVIMENTACION DE VIAS EN EL MUNICIPIO DE NEIVA - DEPARTAMENTO DEL HUILA,CONSORCIO URBANO 2020,Liquidado
GUAVIARE - GOBERNACIÓN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-28890,Guaviare,San José del Guaviare,8924357499,11128992836,24.70357487636545,CONSTRUCCIoN DE ESCENARIOS DEPORTIVOS Y RECREATIVOS EN ZONA URBANA DEL MUNICIPIO DE SAN JOSe DEL GUAVIARE; DEPARTAMENTO DEL GUAVIARE.,CONSORCIO PARQUE LA PAZ,Liquidado
ANTIOQUIA - GOBERNACIÓN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-194884,Antioquia,Medellín,8882644657,10782643993,21.390018506512007,REHABILITACIoN PUNTO CRiTICO Y OBRAS COMPLEMENTARIAS EN LA ViA PAJARITO - SAN PEDRO DE LOS MILAGROS  LA YE - ENTRERRiOS  SANTA ROSA DE OSOS (CRUCE RUTA 25) CoDIGO 62AN18; UBICADO EN LA ABSCISA 0+200.,CONSORCIO 3G PAJARITO,Liquidado
ANTIOQUIA - EMPRESA DE VIVIENDA Y DESARROLLO URBANO Y RURAL DEL MUNICIPIO DE ENVIGADO DESUR - ENVIGADO,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-4-12964264,Antioquia,Envigado,8813401484,13925174344,57.99999999183062,CONSTRUCCIoN DE LAS OFICINAS DEL INDER DEL MUNICIPIO DE ENVIGADO; EN CUMPLIMIENTO AL ACTA DE EJECUCIoN Nº5 DEL CONVENIO INTERADMINISTRATIVO MARCO ENV-09-09-0925-21,UNION TEMPORAL INDER ENVIGADO.,Liquidado
SANTANDER - ALCALDÍA MUNICIPIO DE GIRÓN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-1-212209,Santander,Girón,8748673136,11306384213,29.23541704255986,CONSTRUCCION DE LINEA DE IMPULSION ENTRE EL TANQUE BAHONDO Y EL TANQUE DE ALMACENAMIENTO PROYECTADO EN EL BARRIO VALLE DE LOS CABALLEROS Y LAS REDES MATRICES PARA EL AREA DE EXPANSION EN EL SECTOR SUR ORIENTAL EN EL MUNICIPIO DE GIRON SANTANDER,CONSORCIO TANQUES GIRON,Liquidado
CUNDINAMARCA - ALCALDÍA MUNICIPIO DE TOCANCIPÁ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-6939,Cundinamarca,Tocancipá,8742335104,12773492324,46.11076070689134,CONSTRUCCIoN PRIMERA ETAPA ViA QUINDINGUA- CANAVITA,CONSORCIO VIA QUINDINGUA,Liquidado
CARDIQUE - CORPORACIÓN AUTÓNOMA REGIONAL DEL CANAL DEL DIQUE,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-21581,Bolívar,Cartagena,8683800488,9126729868,5.10063975573917,CONTRATAR LAS OBRAS A EJECUTAR EN LAS ZONAS DE INFLUENCIA DE LA CORPORACIÒN AUTONOMA REGIONAL DEL CANAL DEL DIQUE PREVISTAS COMO ACCIONES OPERATIVAS DEFINIDAS POR EL PLAN DE ACCIoN INSTITUCIONAL PARA EL AÑO 2021,CONSORCIO CO323 PROYECTO PAI,Liquidado
CUNDINAMARCA - ALCALDÍA MUNICIPIO DE COTA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-198425,Cundinamarca,Cota,8622290255,12991512075,50.67356457254871,CONTRATAR LA APERTURA Y CONSTRUCCIoN DE LAS ViAS EL SECTOR SUR OCCIDENTAL DEL MUNICIPIO DE COTA INCLUYE OBRAS ALCANTARILLADO PLUVIAL; SANITARIO; ACUEDUCTO; ILUMINACIoN SEÑALIZACIoN VIAL Y OTROS,CONSORCIO SAN RAFAEL,Liquidado
SANTANDER - ALCALDÍA MUNICIPIO DE PIEDECUESTA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-4098,Santander,Piedecuesta,8546979217,10338072068,20.95585826905375,CONSTRUCCIoN TRANSVERSAL VILLA CONCHA FASE I Y CONSTRUCCIoN; MANTENIMIENTO Y REHABILITACIoN DE LA MALLA VIAL URBANA DEL MUNICIPIO DE PIEDECUESTA SANTANDER.,CONSORCIO VIAS VERDES 2018,Liquidado
ANTIOQUIA - GOBERNACIÓN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-187482,Antioquia,Medellín,8524341000,8937885260,4.851334079666686,MEJORAMIENTO DE ViAS TERCIARIAS EN VARIAS SUBREGIoNES DE ANTIOQUIA CON RECURSOS PROVENIENTES DE LA ENAJENACIoN DE ISAGEN EN LA VIA EL SANTUARIO EL PEÑOL DEL MUNICIPIO DEL SANTUARIO,CONSORCIO CONSTRUCCIONES ARVAL 8106,Liquidado
ANTIOQUIA - GOBERNACIÓN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-193068,Antioquia,Medellín,8457644616,8854205938,4.688791501711876,MEJORAMIENTO DE ViAS TERCIARIAS EN LA SUBREGIoN DE ORIENTE DE ANTIOQUIA CON RECURSOS PROVENIENTES DE LA ENAJENACIoN DE ISAGEN EN LAS ViAS EL CHUSCAL-PONTEZUELA; CHUSCAL-PANTANILLO Y AMAPOLA-NAZARETH DEL MUNICIPIO DE EL RETIRO.,CONSORCIO VIAL EL RETIRO,Liquidado
CESAR - ALCALDÍA MUNICIPIO DE VALLEDUPAR,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-185609,Cesar,Valledupar,8320274522,9870710050,18.63442755284608,CONSTRUCCIoN DE PROYECTOS ESTRATeGICOS DEL MUNICIPIO DE VALLEDUPAR - RENOVACIoN PLAZA ALFONSO LoPEZ Y PEATONALIZACIoN DE ACCESOS.,CONSORCIO PLAZA ALFONSO LOPEZ,Liquidado
ANTIOQUIA - EMPRESA DE VIVIENDA DE ANTIOQUIA - VIVA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-10085366,Antioquia,Medellín,8271998025,12407997037,49.99999999395551,CONSTRUCCION DE OBRAS PARA LA CONFORMACION DE LAS TRUBUNAS PRINCIPALES; EL EDIFICIO ADMINISTRATIVO PITS Y OBRAS COMPLEMENTARIAS EN EL PARQUE DE DEPORTES A MOTOR CENTRAL PARK; EN EL MARCO DE EJECUCION DEL CONTRATO INTERADMINISTRATIVO 265 DE 219 CELEBRADO CON INDEPORTES ANTIOQUIA.,COMPUSER S.A.S,Liquidado
CUNDINAMARCA - ALCALDÍA MUNICIPIO DE TOCANCIPÁ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-3206,Cundinamarca,Tocancipá,8197050360,12541346895,52.99829016787936,TERMINACION CONSTRUCCION NUEVA SEDE DEL HOSPITAL DE TOCANCIPA; DEPARTAMENTO DE CUNDINAMARCA,CONSORCIO INFRAESTRUCTURA HOSPITALARIA 2018,Liquidado
CASANARE - GOBERNACIÓN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-11-10422422,Casanare,Yopal,8178790123,9805453756,19.88880517211922,CONSTRUCCIoN DE LAS OBRAS DE PROTECCIoN SOBRE EL RiO UNETE SECTOR LAS VEGAS; EN ZONA SUBURBANA DEL MUNICIPIO DE AGUAZUL; CASANARE,UNION TEMPORAL OBRAS DE PROTECCION AGUAZUL,Liquidado
CASANARE - EMPRESA DE SERVICIOS PUBLICOS DE CASANARE S.A. E.S.P. - ENERCA S.A. E.S.P. - YOPAL,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-4-13139324,Casanare,Yopal,8173196597,8972525107,9.779876215058822,TERMINACIoN DEL PROYECTO CONSTRUCCIoN REPOTENCIACION RED EN DOBLE CIRCUITO 34;5/13;8 KV AGUAZUL  MANi; DEPARTAMENTO DE CASANARE,UNION TEMPORAL RED EN DOBLE CIRCUITO AGUAZUL-MANI,Liquidado
HUILA - ALCALDÍA MUNICIPIO DE PITALITO,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-199997,Huila,Pitalito,8111062960,8428304480,3.911220040634477,MEJORAMIENTO PAVIMENTO RIGIDO Y OBRAS COMPLEMENTARIAS PRIMERA ETAPA DE LA AVENIDA UNIVERSIDAD SURCOLOMBIANA MUNICIPIO DE PITALITO  HUILA,CONSORCIO SURCOLOMBIANO,Liquidado
NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE CÚCUTA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-7437,Norte De Santander,San José de Cúcuta,7919544383,8369543738,5.682136916436295,MEJORAMIENTO Y ADECUACION DE ESCENARIOS DEPORTIVOS DE USO PUBLICO CANCHAS ZONA URBANA: AGUAS CALIENTES; CAMILO DAZA; CRISPIN DURAN; EL PORVENIR; FLORIDA; SAN RAFAEL; SANTA HELENA; SANTANDER; URB. GUASIMALES; RUDESINDO SOTO; EL CERRITO; OLGA TERESA; SAN MARTIN II; ATALAYA 1° ETAPA; URB. LA ESPERANZA; BRISAS DEL MIRADOR; VILLAS DEL ESCOBAL; ANIVERSARIO I; PRADOS DEL ESTE; NUEVO HORIZONTE; VILLA DE LA PAZ; LOS ALMENDROS; EL TRIGAL; DOÑA NIDIA. CANCHAS ZONA RURAL: CARMEN DE TONCHALA; PUERTO LLERAS; BANCO ARENA; PUERTO VILLAMIZAR; LOS REYES; EL PLOMO; GUARAMITO; DEL MUNICIPIO DE SAN JOSE DE CUCUTA.,UNION TEMPORAL ESCENARIO DEPORTIVOS,Liquidado
CUNDINAMARCA - ALCALDÍA MUNICIPIO DE TOCANCIPÁ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-6382,Cundinamarca,Tocancipá,7900000000,11217338334,41.99162448101266,CONSTRUCCIoN PRIMERA ETAPA DEL HOGAR AGRUPADO CAMINOS DE SIE,CONSORCIO VALKYRIA,Liquidado
ANTIOQUIA - GOBERNACIÓN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-187506,Antioquia,Medellín,7762952334,8099913240,4.340628300964652,MEJORAMIENTO DE ViAS TERCIARIAS EN VARIAS SUBREGIoNES DE ANTIOQUIA CON RECURSOS PROVENIENTES DE LA ENAJENACIoN DE ISAGEN EN LA VIA EL PEÑOL  SAN VICENTE DEL MUNICIPIO DEL PEÑOL.,CONSORCIO VIAL 8111,Liquidado
ELECTRIFICADORA DEL HUILA S.A. E.S.P.,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-12532040,Huila,Neiva,7742182333,8915546750,15.155473825496122,REPOSICIoN DE LA TUBERiA DE CONDUCCIoN A PRESIoN Y OBRAS ADJUNTAS DE LA PEQUEÑA CENTRAL HIDROELeCTRICA IQUIRA II DE ELECTROHUILA S.A. E.S.P.,MASSEQ PROYECTOS E INGENIERIA S.A.S.,Liquidado
ANTIOQUIA - GOBERNACIÓN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-187493,Antioquia,Medellín,7616829752,7977304865,4.732613498487973,MEJORAMIENTO DE VIAS TERCIARIAS EN LA SUBREGION DE ORIENTE DE ANTIOQUIA CON RECURSOS PROVENIENTES DE LA ENAJENACION DE ISAGEN EN LAS VIAS RANCHO TRISTE-SAN JOSE; SAN JOSE-NAZARETH; TABACAL-ALTO DE SAN JOSE Y LA LUCHA-SAN NICOLAS DEL MUNICIPIO DE LA CEJA,ICPB SA,Liquidado
META - ALCALDÍA MUNICIPIO DE CASTILLA LA NUEVA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-202700,Meta,Castilla La Nueva,7611477867,8774109990,15.27472250876086,CONSTRUCCIoN DE VIVIENDA DE INTERES PRIORITARIO EN EL CASCO URBANO DEL MUNICIPIO DE CASTILLA LA NUEVA-META,CONSORCIO PALOMARCADO,Liquidado
BOYACÁ - ALCALDÍA MUNICIPIO DE SAMACÁ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-196438,Boyacá,Samacá,7583528100,8014267201,5.679930176562542,CONSTRUCCIoN PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DOMESTICAS PARA EL aREA URBANA DEL MUNICIPIO DE SAMACa; BOYACa; FASE 1,UNION TEMPORAL PTAR SAMACA,Liquidado
ANTIOQUIA - GOBERNACIÓN,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-187508,Antioquia,Medellín,7561056273,7830196430,3.559557650180181,MEJORAMIENTO DE VIAS SECUNDARIAS EN LA SUBREGION ORIENTE DE ANTIOQUIA CON RECURSOS PROVENIENTES DE LA ENAJENACION DE ISAGEN PARA LA VIA SAN ROQUE - EL VERTEDERO DEL MUNICIPIO DE SAN ROQUE,CONSORCIO SAN ROQUE C&C,Liquidado
CVC - CORPORACIÓN AUTÓNOMA REGIONAL DEL VALLE DEL CAUCA,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-6148,Valle del Cauca,Cali,7512324077,9453852813,25.844581731294763,REALIZAR LA ADECUACIoN PAISAJiSTICA Y AMBIENTAL DEL TRAMO 3 DEL CAU CAÑAVERALEJO (SECTOR EL EMBALSE); EN DESARROLLO DEL RESULTADO 1 - CORREDORES   AMBIENTALES URBANOS ADECUADOS AMBIENTAL Y PAISAJiSTICAMENTE; EL CUAL HACE PARTE DEL PROYECTO 7005 - GESTIoN PARA LA OCUPACIoN SOSTENIBLE DEL TERRITORIO EN LA ZONA URBANA DE SANTIAGO DE CALI.,CONSORCIO CANAVERALEJO 2018,Liquidado
