id_contrato,sobrecosto,prop_tipo_Riesgos Legales y Regulatorios,prop_asig_EDU y Contratista,valor_inicial,tfidf_demoras,tfidf_ejecución,imp_promedio,tfidf_departamento,tfidf_construccion,tfidf_municipio,prop_tipo_Regulatorio,tfidf_desarrollo,tfidf_ley,suma_impacto,val_std,tfidf_ejecución contrato,tfidf_obras,tfidf_servicios,tfidf_contrato,prop_tipo_Cumplimiento,prop_tipo_Operacional,tfidf_cambio,tfidf_incumplimiento,tfidf_riesgo,tfidf_actividades,tfidf_contratista,tfidf_precios,imp_std,tfidf_calidad,val_promedio,tfidf_obra,anio_inicio,anio_fin,duracion,ipc_acumulado,trm_promedio,pct_riesgos_con_mitigacion,avg_longitud_mitigacion,n_distinct_codes_mitigacion
C-150,8.563765847849018,0.0,0.0,4670567985.0,0.0,0.1657555502817961,2.44,0.2713684778594242,0.02270331139987844,0.015608507925422226,0.0,0.026871629081792636,0.03048743394244265,61.0,1.058300524425836,0.041809138670307236,0.17789468331866884,0.023329092197467167,0.05913888944786137,0.0,0.0,0.05163605605843198,0.0,0.273572041531288,0.04607313871148685,0.24253079310898226,0.04156424413874118,0.6974238309665077,0.023329092197467167,4.6,0.15268439043221105,2020,2020,0,1.61,3693.36,1.0,301.8,0
C-151,24.224216104371752,0.0,0.0,4664009746.0,0.0,0.1417900133303488,2.8,0.0,0.0,0.13351773397934458,0.0,0.45972863523882973,0.0,14.0,0.39999999999999997,0.0,0.33816450357529765,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.39999999999999997,0.0,5.8,0.14512081005173888,2018,2019,1,7.1,3118.82,1.0,141.2,0
C-152,24.224216104371752,0.0,0.0,4664009746.0,0.0,0.2734296174473862,3.3684210526315788,0.0,0.0,0.06436931287846903,0.05263157894736842,0.22163659821741577,0.2514596761816567,64.0,1.1040093138633176,0.0,0.16303015401982443,0.0,0.24388812155160586,0.0,0.05263157894736842,0.0,0.1857164091206213,0.0,0.19000511100631517,0.0,0.17141047999636577,1.3062814364200903,0.0,4.7894736842105265,0.41977915063368465,2018,2019,1,7.1,3118.82,1.0,102.6842105263158,1
C-153,19.98196504570716,0.0,0.0,4568822225.0,0.0,0.16908342029313178,2.5555555555555554,0.0,0.05789781302866399,0.039804698865530015,0.0,0.06852782525643242,0.15549764693204532,69.0,2.0353528391161606,0.15993202385683,0.050407297332909114,0.0,0.30163109721460635,0.0,0.0,0.0,0.057421661105742434,0.11627689188498158,0.05874768494730793,0.2474000777383096,0.05299841052780222,0.9938079899999065,0.059493674485945246,4.925925925925926,0.38937457774054135,2018,2019,1,7.1,3118.82,1.0,87.25925925925925,0
C-154,8.760748940575024,0.0,0.0,4560645736.0,0.0,0.21973151788000822,2.6,0.0,0.0,0.05172799843601715,0.1,0.0,0.10103809683975214,26.0,1.7435595774162693,0.2078388661570648,0.06550655254067464,0.07731470877743346,0.19599159608870886,0.0,0.4,0.08556326587380739,0.0,0.0755535282642211,0.07634526178278898,0.1607537702715817,0.0,1.1135528725660044,0.0,4.6,0.0,2018,2019,1,7.1,3118.82,1.0,160.3,0
C-155,34.21019548396663,0.0,0.0,4517846426.0,0.0,0.28509347064180496,2.85,0.0,0.0,0.033557576868720435,0.025,0.0,0.0,114.0,1.208045942834957,0.08988773247561227,0.04249615756943676,0.0,0.25429180522054073,0.0,0.475,0.22203030919517122,0.19363862673552307,0.0,0.19811027438128623,0.24333404320991472,0.1340418306804626,0.792148975887743,0.0501564793018352,4.875,0.21884296235804543,2020,2022,2,21.4,3897.3,1.0,118.7,1
C-156,8.777013708184295,0.0,0.0,4512253896.0,0.0,0.04082284583983807,2.5,0.0,0.0,0.0768823380871585,0.0,0.0,0.0,20.0,0.4841229182759271,0.05148449085815646,0.0,0.0,0.10923696505026217,0.0,0.0,0.0635855255726573,0.0,0.3368813067959167,0.0,0.2787461420615565,0.0,0.7071067811865476,0.0,4.625,0.08356363495208914,2019,2020,1,5.47,3487.23,1.0,309.0,0
C-157,38.85862812762607,0.0,0.0,4491856777.0,0.2781498872877956,0.1508044459171085,0.0,0.0,0.20655479049248174,0.14200624867670586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26902289064154866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3086940023047475,2019,2020,1,5.47,3487.23,1.0,31.0,2
C-158,1.0186412688885262,0.0,0.0,4454623368.0,0.0,0.09888069940837584,2.933333333333333,0.17987066457877313,0.0,0.09311182507994889,0.06666666666666667,0.0,0.0,44.0,1.3498971154211061,0.0,0.0,0.0,0.4409878538680649,0.0,0.4666666666666667,0.0,0.2686434424609132,0.0,0.0,0.09645374130725974,0.24794955727467902,1.18133634311129,0.0,5.333333333333333,0.3036105334836285,2023,2023,0,9.28,4325.05,1.0,132.13333333333333,1
C-159,49.81079398547597,0.0,0.0,4446523289.0,0.0,0.37057152432088214,2.4,0.0,0.0,0.0872379320702227,0.1,0.0,0.0,24.0,0.9797958971132712,0.23367658309569775,0.0,0.0,0.16526737997672444,0.0,0.4,0.0,0.0,0.0,0.0,0.2711070776946963,0.0,0.9165151389911681,0.0,3.8,0.2844574797358638,2019,2020,1,5.47,3487.23,1.0,108.8,0
C-160,49.873485897221634,0.0,0.0,4441368493.0,0.07434123622682243,0.24183340242836188,3.5714285714285716,0.0,0.05520598488647008,0.037954069230439286,0.14285714285714285,0.0,0.0,75.0,0.7499055118106486,0.20332846049600245,0.24031861905998816,0.0,0.21570558009516222,0.0,0.6666666666666666,0.0,0.2190078822901455,0.22174172046429483,0.05601634392840599,0.39316294917077643,0.0,0.5832118435198044,0.05672765036713257,5.904761904761905,0.20626193642311264,2019,2020,1,5.47,3487.23,1.0,113.80952380952381,0
C-161,31.1898497348048,0.0,0.0,4404666158.0,0.0,0.24831225592144382,1.9,0.03474590379570783,0.0,0.017986560087755843,0.0,0.030965687011526192,0.07026476395403411,57.0,1.0376254944182255,0.19271607215856412,0.15944291395893984,0.08065026854727787,0.25555898592121534,0.0,0.5666666666666667,0.0,0.0778414248005971,0.15762621215440234,0.026546332353649713,0.037264246774719914,0.04789681232028451,0.6506407098647713,0.053766845698185246,3.3,0.05864893206732844,2019,2020,1,5.47,3487.23,1.0,86.13333333333334,0
C-162,49.44655931748894,0.0,0.0,4348445418.0,0.0,0.0,2.25,0.0,0.0,0.0,0.25,0.0,0.0,9.0,0.82915619758885,0.0,0.0,0.0,0.1901277393645464,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4330127018922193,0.0,4.75,0.0,2020,2021,1,7.32,3718.23,1.0,61.75,1
C-163,49.98509775280731,0.0,0.0,4205063786.0,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.16666666666666666,0.19833359932316805,0.0,14.0,1.3437096247164249,0.0,0.0,0.0,0.32736837712185696,0.0,0.5,0.0,0.0,0.16826460200190413,0.0,0.11933777193682053,0.0,0.9428090415820634,0.17218691171949707,4.833333333333333,0.25042888685237275,2021,2023,2,30.56,4107.86,1.0,83.0,1
C-164,17.713325030057657,0.0,0.0,4184786988.0,0.0,0.33944045559040437,2.25,0.0,0.15497565243685857,0.10654563366122613,0.0,0.0,0.0,18.0,1.3169567191065923,0.14269721339611827,0.13492571451496455,0.0,0.1009223700361023,0.0,0.0,0.0,0.0,0.1556197569525098,0.0,0.3311091253260486,0.0,0.82915619758885,0.0,4.625,0.11580475644370171,2018,2019,1,7.1,3118.82,1.0,68.25,0
C-165,16.93946190233671,0.0,0.0,4148221396.0,0.08623481249857315,0.09350780792628902,3.0,0.08504850620818512,0.0640381838816685,0.04402619877962033,0.0,0.0,0.08599449950269446,66.0,1.1826919846597899,0.05896455505864327,0.05575325917724494,0.06580329492999859,0.3336206785271058,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.1824254474309924,0.05861917370065939,1.0,0.0,5.681818181818182,0.0478522024002129,2022,2022,0,13.12,4255.44,1.0,90.31818181818181,1
C-167,19.5384178149294,0.0,0.0,4113528601.0,0.07596233477273535,0.24710686567604928,3.5714285714285716,0.07491734385824883,0.0,0.03878170258123827,0.14285714285714285,0.0,0.0,75.0,0.6529194857524804,0.20776227796235577,0.2455590506654743,0.0,0.22040929528723496,0.0,0.6666666666666666,0.0,0.2237836080857293,0.22657706083334836,0.05723784653313311,0.4017363320946621,0.0,0.4948716593053935,0.05796466384969874,5.9523809523809526,0.21075972180016092,2018,2019,1,7.1,3118.82,1.0,112.04761904761905,0
C-168,49.90581609679562,0.0,0.0,4108490271.0,0.0,0.14981928979449427,3.0,0.0,0.1026027178013172,0.07053928414954896,0.058823529411764705,0.0,0.0,51.0,0.6960093862470137,0.0,0.08932851575611417,0.0,0.13363272604221743,0.0,0.058823529411764705,0.0,0.3052767375098545,0.0,0.0,0.1461420793657075,0.09392031710438388,0.3429971702850177,0.10543079910847061,5.529411764705882,0.3833467566876161,2018,2019,1,7.1,3118.82,1.0,17.88235294117647,2
C-169,27.530431473353705,0.0,0.0,4103658441.0,0.04923767459610707,0.21356140915577826,0.0,0.0,0.03656401826980761,0.025137732505075488,0.0,0.043277155450170156,0.1473013877187529,0.0,2.572741461604311,0.0,0.06366711432432298,0.07514369497048635,0.11905506845134238,0.16666666666666666,0.0,0.08316063079289067,0.18131657794342046,0.03671598439421242,0.07420147025791159,0.3124795390076969,0.1338796579311169,0.0,0.07514369497048635,9.462962962962964,0.27322273942762054,2019,2019,0,3.8,3281.09,0.4074074074074074,106.04545454545455,0
C-170,0.0490416137167122,0.0,0.0,4078169229.0,0.0,0.201434433155512,2.9285714285714284,0.0,0.09196733090410904,0.06322746439994653,0.0,0.0,0.0,41.0,1.3324827218698307,0.16936185313163235,0.0,0.0,0.29945223184392555,0.0,0.0,0.10458452889243207,0.0,0.09234956238496607,0.0,0.0,0.25255473929502975,0.9609731462195507,0.09450226462684289,5.285714285714286,0.0,2021,2022,1,19.48,3999.26,1.0,187.21428571428572,1
C-171,9.992856571248709,0.0,0.0,4073930183.0,0.0,0.36833064928925363,2.4,0.0,0.0,0.08671039746230774,0.1,0.0,0.0,24.0,0.9797958971132712,0.2322635224956016,0.10980705573236536,0.0,0.16426799518586338,0.0,0.4,0.0,0.0,0.0,0.0,0.2694676719621129,0.0,0.9165151389911681,0.0,3.8,0.28273734307650167,2018,2019,1,7.1,3118.82,1.0,127.6,0
C-172,17.22823281435061,0.0,0.0,4035754813.0,0.30442354733101007,0.24757384315532646,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.9656075596139838,0.15611617713592044,0.14761386186944161,0.2322968171234824,0.14721721349756597,0.0,0.5,0.06427002907814466,0.11210325487593141,0.17025393113183093,0.057346013439868664,0.2414973150981294,0.051733911985552966,0.0,0.0,6.178571428571429,0.2533896134321969,2019,2020,1,5.47,3487.23,1.0,205.53571428571428,0
C-173,37.78308894379186,0.0,0.0,3970030090.0,0.0,0.20007991836088668,2.5,0.07279177453186764,0.0,0.0,0.08333333333333333,0.0,0.0736014363786498,30.0,1.3228756555322954,0.15140070491164884,0.19087360154274943,0.056320079229533374,0.14277053350630511,0.0,0.3333333333333333,0.06232875980976346,0.0,0.05503714319303908,0.05561388331402672,0.19516909570649646,0.0,1.0408329997330663,0.0,4.5,0.040956001266420405,2019,2019,0,3.8,3281.09,1.0,185.0,0
C-174,3.8798011038908697,0.0,0.0,3965739116.0,0.0,0.07344648316076063,0.0,0.0,0.0,0.06916148584829762,0.0,0.0,0.0,0.0,1.81712384227706,0.0,0.17516743904624454,0.0,0.06551128213495876,0.0,0.0,0.0,0.0,0.40406699921306416,0.0,0.21493137070537158,0.09208583217985498,0.0,0.0,7.473684210526316,0.22551545517330748,2020,2021,1,7.32,3718.23,1.0,136.21052631578948,0
C-175,8.748551846548086,0.0,0.0,3931707819.0,0.0,0.10468683642499309,2.875,0.0,0.0716940652299164,0.09857922182689877,0.21875,0.0,0.09627529831502703,92.0,1.0532687216470449,0.06601387485377301,0.06241866270942237,0.07367019851425285,0.23344102337217257,0.0,0.28125,0.08152992984293612,0.0,0.0719920376561257,0.0,0.20423474144553594,0.06562720252630273,0.4841229182759271,0.2210105955427586,5.125,0.10714604045034762,2019,2019,0,3.8,3281.09,1.0,190.5,0
C-176,1.054493546108687,0.0,0.0,3921314564.0,0.0,0.06930484366366828,0.0,0.12607018723469957,0.0,0.0,0.0,0.0,0.0,0.0,1.81712384227706,0.0,0.08264488274743552,0.0,0.0618171077930583,0.0,0.0,0.0,0.0,0.3812817034249808,0.0,0.20281141321020937,0.08689312174273409,0.0,0.0,7.473684210526316,0.28373154968391373,2022,2022,0,13.12,4255.44,1.0,136.21052631578948,0
C-177,1.020766576818899,0.0,0.0,3911411963.0,0.0,0.37057152432088214,2.4,0.0,0.0,0.0872379320702227,0.1,0.0,0.0,24.0,0.9797958971132712,0.23367658309569775,0.0,0.0,0.16526737997672444,0.0,0.4,0.0,0.0,0.0,0.0,0.2711070776946963,0.0,0.9165151389911681,0.0,3.8,0.2844574797358638,2019,2020,1,5.47,3487.23,1.0,108.8,0
C-178,15.733992095018914,0.0,0.0,3885847122.0,0.0,0.17948224085019415,2.8,0.0,0.0,0.16901093049494478,0.0,0.0,0.0,14.0,0.8944271909999159,0.2263573643176933,0.0,0.2526104095750474,0.16009087450539164,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.39999999999999997,0.0,6.0,0.0,2019,2020,1,5.47,3487.23,1.0,118.2,0
C-179,9.754822816853297,0.0,0.0,3851640507.0,0.0,0.0824532972959187,3.25,0.07499405581708385,0.0,0.19410706641988726,0.0,0.0,0.0,104.0,1.107061848994897,0.05199375427562575,0.04916209839697634,0.11604803406772621,0.441269968797887,0.0,0.0,0.0,0.1120063761702742,0.28351133182119653,0.0,0.36193292267377064,0.10337840793341299,0.9682458365518543,0.0,5.34375,0.12658531811202775,2020,2021,1,7.32,3718.23,1.0,98.5625,1
C-180,18.054827621681945,0.0,0.0,3821403657.0,0.0,0.18073165645458386,2.388888888888889,0.0365292309614995,0.027505075793363094,0.05672915099675885,0.0,0.03255499524134633,0.03693554506487214,43.0,1.11665284679121,0.05065179734037324,0.16762629239479124,0.028263209616422987,0.05373510083888436,0.0,0.0,0.031278556914942406,0.0,0.27619391450327674,0.05581763602574566,0.25464937832048473,0.05035510746401712,0.7556372504853025,0.028263209616422987,4.555555555555555,0.18497723337943967,2018,2019,1,7.1,3118.82,1.0,301.8888888888889,0
C-181,10.984742283873578,0.0,0.0,3810496179.0,0.0,0.2201124422481827,2.6,0.0,0.07537125168437078,0.05181767357826019,0.1,0.0,0.10121325547685421,26.0,1.42828568570857,0.2081991735428091,0.06562011404691004,0.07744874078556677,0.19633136516520688,0.0,0.4,0.08571159749826611,0.0,0.07568450710737966,0.07647761316727997,0.16103245140464428,0.0,1.1135528725660044,0.0,4.4,0.0,2019,2019,0,3.8,3281.09,1.0,161.0,0
C-182,47.89999997201735,0.0,0.0,3791635259.0,0.0,0.23339555447285867,2.7777777777777777,0.0,0.06393574083686708,0.04395576927052697,0.1111111111111111,0.15134862774662144,0.0,50.0,1.0437941237808852,0.0,0.4453125574146608,0.0,0.08327174486843454,0.0,0.5555555555555556,0.07270722406616692,0.0,0.0,0.12974848489346022,0.0,0.1170507990895573,0.6285393610547089,0.06569802820502321,5.277777777777778,0.1433269570911014,2019,2020,1,5.47,3487.23,1.0,194.66666666666666,0
C-183,21.52196201155872,0.0,0.0,3754392683.0,0.0,0.04594314032304951,3.107142857142857,0.0,0.0629276919939771,0.08652547303930117,0.0,0.0,0.0,87.0,1.0708331678974965,0.05794204542322091,0.0,0.12932438818675313,0.4507735820937216,0.0,0.0,0.0,0.12482034863927488,0.31594614959517503,0.0,0.358523982785436,0.11520530670865825,0.8999716548824395,0.0,5.178571428571429,0.04702239306845866,2019,2020,1,5.47,3487.23,1.0,101.67857142857143,0
C-184,8.895247374537183,0.0,0.0,3731033034.0,0.0,0.10128165062705305,3.769230769230769,0.0,0.13872409396671717,0.09537270057169352,0.0,0.0,0.0,49.0,1.1766968108291043,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.0,0.0,0.0,0.14076040079307808,0.0,0.2539700930847108,1.2498520622516862,0.0,6.0,0.5183043162613613,2020,2021,1,7.32,3718.23,1.0,130.07692307692307,0
C-185,14.766304338039332,0.0,0.0,3725642777.0,0.1255714154783239,0.20424305670822265,3.0,0.12384396741229688,0.0,0.12821810446862064,0.0,0.0,0.2504429641122496,57.0,1.4239736061545982,0.0,0.08118549190945756,0.0,0.1821765173266628,0.0,0.0,0.0,0.18496551292323862,0.0,0.1892368745536857,0.06641001757137036,0.17071742611798066,1.1239029738980326,0.0,4.842105263157895,0.27872125491080096,2020,2020,0,1.61,3693.36,1.0,95.3157894736842,1
C-186,5.657900188976503,0.0,0.0,3668819086.0,0.0,0.24264358711604758,3.5555555555555554,0.0,0.16617280411165092,0.1142436662336502,0.0,0.0,0.0,32.0,1.247219128924647,0.0,0.4340227121196604,0.170753094099441,0.32464234793253544,0.0,0.1111111111111111,0.0,0.16480619808499744,0.0,0.0,0.0,0.456333013122891,0.8314794192830981,0.0,5.333333333333333,0.12417177024343917,2020,2021,1,7.32,3718.23,1.0,111.44444444444444,0
C-187,30.478509745049365,0.0,0.0,3572195964.0,0.0,0.0,4.166666666666667,0.0,0.17564043488722808,0.1207526546095203,0.0,0.0,0.0,25.0,0.9574271077563381,0.0,0.0,0.0,0.1143795730765699,0.0,0.0,0.0,0.0,0.8818521283309272,0.0,0.0,0.0,1.0671873729054748,0.1804816851126533,6.5,0.0,2019,2020,1,5.47,3487.23,1.0,68.0,0
C-188,28.38499186272821,0.0,0.0,3560462370.0,0.13212105469549118,0.21489610484783855,2.8333333333333335,0.0,0.09811342020799128,0.0,0.16666666666666666,0.0,0.0,34.0,0.9537935951882998,0.18068014478786537,0.08542001996386965,0.2016355222836191,0.38335720782099414,0.0,0.5,0.0,0.0,0.09852119585538015,0.09955361002372064,0.13974775278996748,0.0,0.7993052538854533,0.0,5.416666666666667,0.14662949376095305,2018,2019,1,7.1,3118.82,1.0,213.33333333333334,0
C-189,4.029940705284484,0.0,0.0,3557875574.0,0.058688578127336785,0.41364920799331845,1.8076923076923077,0.057881217069903734,0.04358228247941336,0.05992556676041152,0.07692307692307693,0.0,0.0,47.0,1.3076923076923077,0.16051735006022522,0.15177534048127195,0.0,0.25543267301795053,0.0,0.6153846153846154,0.09912286104984032,0.0,0.26258050604349803,0.04422201921716067,0.3414200945981023,0.07978856463677005,0.7854068406408513,0.0895671180499014,3.4615384615384617,0.1953998139099447,2023,2023,0,9.28,4325.05,1.0,259.2307692307692,0
C-190,23.72338476933543,0.26666666666666666,0.0,3492554035.0,0.21418410283625772,0.11612413460752122,2.933333333333333,0.0,0.15905364161585456,0.1093492478697017,0.0,0.0,0.0,44.0,10.562827904180457,0.0,0.13847611482048675,0.0,0.207156030283982,0.0,0.0,0.0,0.157745583619509,0.0,0.16138836233320616,0.0,0.0,0.4422166387140532,0.0,17.4,0.5942600640546534,2019,2020,1,5.47,3487.23,1.0,22.666666666666668,5
C-191,13.672741035381714,0.0,0.0,3437254467.0,0.0458107000698833,0.273208917656764,2.7,0.1355414882832583,0.0,0.0,0.0,0.0,0.0,54.0,1.49248115565993,0.12529545636063497,0.20732544456922755,0.0,0.1329225088884702,0.0,0.0,0.07737259621063872,0.0,0.1366421109567807,0.0345184995698224,0.2665031944977298,0.062280772855851714,0.8426149773176358,0.034956822196350414,5.15,0.2542062571163792,2019,2021,2,11.4,3572.51,1.0,264.25,0
C-192,4.910202640971732,0.0,0.0,3431506097.0,0.0,0.21973151788000822,2.6,0.0,0.0,0.05172799843601715,0.1,0.0,0.10103809683975214,26.0,1.42828568570857,0.2078388661570648,0.06550655254067464,0.07731470877743346,0.19599159608870886,0.0,0.4,0.08556326587380739,0.0,0.0755535282642211,0.07634526178278898,0.1607537702715817,0.0,1.1135528725660044,0.0,4.4,0.0,2018,2019,1,7.1,3118.82,1.0,161.0,0
C-193,18.65220675678901,0.0,0.0,3429238708.0,0.0,0.28914691440896007,2.2857142857142856,0.0,0.0,0.13613878683069616,0.0,0.0,0.0,16.0,1.3093073414159542,0.0,0.5172043880672925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181263507044349,0.880630571852711,0.20347840580275875,5.0,0.0,2022,2022,0,13.12,4255.44,1.0,16.285714285714285,2
C-194,4.990571702299097,0.0,0.0,3428879319.0,0.0,0.21973151788000822,2.6,0.0,0.0,0.05172799843601715,0.1,0.0,0.10103809683975214,26.0,1.42828568570857,0.2078388661570648,0.06550655254067464,0.07731470877743346,0.19599159608870886,0.0,0.4,0.08556326587380739,0.0,0.0755535282642211,0.07634526178278898,0.1607537702715817,0.0,1.1135528725660044,0.0,4.4,0.0,2018,2019,1,7.1,3118.82,1.0,161.0,0
C-195,17.41267571472458,0.0,0.0,3372364504.0,0.0,0.06743983344888994,0.0,0.0,0.09237141905312347,0.0,0.0,0.0,0.0,0.0,1.1345471483521123,0.08505299954582345,0.08042088883337196,0.09491749082526925,0.24061437749358416,0.0,0.0,0.0,0.0,0.0927553299913495,0.18745464606692677,0.1973537087076746,0.08455480668310238,0.0,0.09491749082526925,4.647058823529412,0.0,2019,2020,1,5.47,3487.23,1.0,318.29411764705884,0
C-196,24.46333772943416,0.0,0.0,3346960693.0,0.0,0.3744239636071552,3.6,0.0,0.1282108476442911,0.08814485236685492,0.0,0.0,0.0,36.0,1.4043582955293932,0.4722117416075702,0.0,0.1317447764657405,0.5009564691668453,0.0,0.08333333333333333,0.0,0.25431288189989665,0.0,0.0,0.0,0.0,1.0198039027185568,0.1317447764657405,6.833333333333333,0.0,2022,2023,1,23.62,4290.24,1.0,108.33333333333333,1
C-197,47.38202668674675,0.0,0.0,3327909649.0,0.0,0.2506338328848217,3.65,0.0,0.08582243468854332,0.059002853302815204,0.05,0.1015793947952129,0.23049552219598876,73.0,1.1357816691600549,0.0,0.07471917775266963,0.0,0.27944400861823404,0.0,0.0,0.0,0.17023326105652614,0.0,0.17416441453487477,0.0,0.1571200150122102,1.49248115565993,0.26456398225734395,4.9,0.51304297108536,2021,2022,1,19.48,3999.26,1.0,95.95,1
C-198,31.78398244919176,0.0,0.0,3327005298.0,0.0,0.0,3.1818181818181817,0.0,0.18352640917072213,0.2523485108943919,0.09090909090909091,0.0,0.0,35.0,1.0679400113155209,0.0,0.15978272393345358,0.18858502377925293,0.1195150327582656,0.0,0.6363636363636364,0.0,0.0,0.0,0.18622036138281234,0.13070282946436074,0.16799612052890323,1.113404428537808,0.0,5.363636363636363,0.0,2019,2021,2,11.4,3572.51,1.0,79.63636363636364,0
C-199,14.798285207870748,0.0,0.0,3316267379.0,0.04571846495437996,0.2726588397047097,2.7,0.18035811931825624,0.03395064453331586,0.0,0.0,0.0,0.0,54.0,1.49248115565993,0.12504318689363622,0.2069080161890139,0.0,0.13265488313855545,0.0,0.0,0.07721681447542411,0.0,0.1022752471290599,0.03444900013432004,0.26596661782701725,0.06215537694901698,0.8426149773176358,0.034886440243488054,5.15,0.25369443905965805,2020,2020,0,1.61,3693.36,1.0,261.8,0
C-200,5.701913840182655,0.0,0.0,3286594804.0,0.0,0.23636192450827248,2.4615384615384617,0.0,0.0,0.13354329187831446,0.0,0.025545368681559856,0.02898271399340274,64.0,1.1073984652990745,0.03974563128794907,0.15032410438144514,0.0,0.05622006502714224,0.0,0.0,0.04908753709197676,0.0,0.3467597065843168,0.04379917983830191,0.2766727022500308,0.03951282362757571,0.6923076923076924,0.022177675174676965,4.653846153846154,0.19353145200776503,2019,2020,1,5.47,3487.23,1.0,308.7692307692308,0
C-201,48.42725424601028,0.0,0.0,3286503643.0,0.10617342837882945,0.23025607083884966,0.0,0.0,0.0,0.027102815716086075,0.05,0.0,0.1058775518770182,0.0,1.1346805717910218,0.07259793095174868,0.13728828297132267,0.16203575374983967,0.25672383773287794,0.0,0.65,0.0,0.07819623026507537,0.1583446810359864,0.0,0.33690689321573347,0.0721726929090975,0.0,0.08101787687491983,6.25,0.11783251420398973,2019,2019,0,3.8,3281.09,0.5,210.85,0
C-202,41.35672056648664,0.0,0.0,3254301902.0,0.0,0.22750121035964085,2.45,0.18392891251647084,0.0,0.0,0.0,0.0,0.0,49.0,1.676305461424021,0.1593985446141509,0.21100445354185682,0.0,0.13528123096371353,0.0,0.0,0.03937279000284309,0.0,0.20860025656629438,0.03513103350121195,0.24657483459483046,0.06338595086540594,0.7399324293474372,0.03557713420282985,4.7,0.2587171703946448,2020,2021,1,7.32,3718.23,1.0,264.8,0
C-204,4.15720638008593,0.0,0.0,3211894859.0,0.10617342837882945,0.23025607083884966,0.0,0.0,0.0,0.027102815716086075,0.05,0.0,0.1058775518770182,0.0,1.1346805717910218,0.07259793095174868,0.13728828297132267,0.16203575374983967,0.25672383773287794,0.0,0.65,0.0,0.07819623026507537,0.1583446810359864,0.0,0.33690689321573347,0.0721726929090975,0.0,0.08101787687491983,6.25,0.11783251420398973,2019,2020,1,5.47,3487.23,0.5,210.85,0
C-205,13.141147130050795,0.0,0.0,3195740812.0,0.0,0.0,2.7142857142857144,0.47016972997272966,0.0,0.121694000957936,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.11527123706356178,0.0,0.0,0.0,0.0,0.0,0.0,0.6303088612517088,0.0,0.45175395145262565,0.0,0.0,0.13226956053781472,2022,2022,0,13.12,4255.44,1.0,12.0,4
C-206,13.203542890492656,0.0,0.0,3185372854.0,0.0,0.3553938085756219,2.4,0.0,0.24338902353387018,0.1673297536151281,0.1,0.0,0.0,24.0,0.9797958971132712,0.22410575392567475,0.0,0.0,0.15849842675009013,0.0,0.4,0.0,0.0,0.0,0.0,0.26000318575556486,0.0,0.9165151389911681,0.0,3.8,0.27280678753290444,2018,2019,1,7.1,3118.82,1.0,132.5,0
C-207,23.09148347343093,0.0,0.0,3160822629.0,0.06689843240259315,0.3627030422183045,2.1363636363636362,0.06597813085758071,0.0,0.03415423072961738,0.0,0.05879997140824819,0.0,47.0,1.2662171161076472,0.3202007786082249,0.0,0.05104826171930564,0.4852745898934842,0.0,0.0,0.0,0.0,0.14965624312516282,0.05040816897772824,0.424560897503325,0.13642509500583588,0.9192612916434856,0.0,4.181818181818182,0.037122331861495224,2018,2019,1,7.1,3118.82,0.0,0.0,0
C-208,24.67477254533089,0.0,0.0,3099719398.0,0.42086666077968465,0.22818115873688805,0.0,0.0,0.0,0.10743433382839455,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.2721022674908656,0.0,0.30529249920329216,0.0,0.47619047619047616,0.17770709765050177,0.15498315736681884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35031206165371637,2018,2019,1,7.1,3118.82,0.09523809523809523,192.0,0
C-209,34.888726570124284,0.0,0.0,3092198114.0,0.0,0.23524556879531114,2.4583333333333335,0.08558551274737415,0.0,0.04430418551559451,0.0,0.3813707388413875,0.0,59.0,0.9921567416492215,0.05933686438021272,0.05610529198880302,0.0,0.2517953998360873,0.0,0.0,0.14656707853415935,0.0,0.12942072509208405,0.26155387747662817,0.1376829778026839,0.1179786044852482,0.8650224788344456,0.1324375697620097,5.375,0.14446304095529902,2021,2022,1,19.48,3999.26,1.0,161.91666666666666,0
C-210,25.69057214562454,0.0,0.0,3046816344.0,0.0,0.2219920214071882,2.8181818181818183,0.0,0.0,0.052260153877561194,0.09090909090909091,0.0,0.0,31.0,1.4373989364401725,0.20997702318872782,0.06618045583183772,0.07811008931082476,0.19800787349183543,0.0,0.36363636363636365,0.08644350402157462,0.0,0.07633079052855148,0.07713066906167429,0.1624075360499842,0.0,1.192261549873091,0.0,4.545454545454546,0.0,2021,2021,0,5.62,3743.09,0.0,0.0,0
