id_contrato,valor_inicial,n_riesgos,prob_promedio,prob_std,imp_promedio,imp_std,val_promedio,val_std,interaccion_prob_x_impacto,anio_inicio,anio_fin,duracion,ipc_acumulado,trm_promedio,sobrecosto,tfidf_desarrollo,tfidf_insumos,tfidf_expedicion,tfidf_materiales,tfidf_obra,tfidf_ejecucion,tfidf_contrato,prop_tipo_operacional,prop_cate_bajo,tfidf_riesgo,tfidf_tecnicas,tfidf_municipio,tfidf_obras,tfidf_informacion,prop_fuen_externo,tfidf_cuando,tfidf_disenos,tfidf_ejecucion contrato,tfidf_calidad,tfidf_manejo,prop_cate_alto,tfidf_pago,prop_tipo_economico,prop_asig_entidad,tfidf_falta,svr_pred,abs_error,rmse_heuristic,bucket
C-124,5433903782,21,1.8095238095238095,0.8728715609439697,2.9047619047619047,0.8309489698388165,4.285714285714286,0.9561828874675148,5.256235827664399,2018,2019,1,7.1,3118.82,33.87178326743512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.57,16.30178326743512,20.0,21-30
C-125,5433006534,11,2.5454545454545454,0.5222329678670934,2.727272727272727,0.6466697906828632,2.5454545454545454,0.5222329678670934,6.942148760330578,2019,2021,2,11.4,3572.51,39.77539851049993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.85,17.92539851049993,16.0,11-20
C-126,5420012439,25,2.16,0.7461009761866464,2.44,0.7118052168020873,4.6,1.0801234497346435,5.2704,2020,2021,1,7.32,3718.23,14.123506387030268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.31,4.1864936129697305,20.0,21-30
C-127,5286161111,21,2.7142857142857144,0.46291004988627593,3.5714285714285716,0.5976143046671968,9.761904761904763,4.085397923149738,9.693877551020408,2019,2019,0,3.8,3281.09,38.54045915779127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.86,18.68045915779127,20.0,21-30
C-128,5217123300,15,2.4,0.9102589898327995,2.3333333333333335,0.8997354108424371,3.8666666666666667,1.6417180315870612,5.6000000000000005,2019,2021,2,11.4,3572.51,30.38033015244244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.59,7.79033015244244,16.0,11-20
C-129,5186894182,27,2.3703703703703702,1.114524670954054,2.5555555555555554,1.0127393670836666,4.925925925925926,2.0741249485010065,6.057613168724279,2022,2022,0,13.12,4255.44,2.573985323689798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.22,16.6460146763102,20.0,21-30
C-130,5158837234,54,2.4444444444444446,1.0931461720461355,3.537037037037037,0.6926286533435972,9.61111111111111,2.505967720030822,8.646090534979425,2019,2019,0,3.8,3281.09,20.33870272325789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.22,0.11870272325788989,24.0,>30
C-131,5156747554,10,1.4,0.6992058987801011,2.4,0.9660917830792958,3.8,1.0327955589886444,3.36,2019,2020,1,5.47,3487.23,12.22606376205012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.91,3.6839362379498795,12.0,1-10
C-132,5138907257,9,3.111111111111111,1.1666666666666667,3.2222222222222223,1.092906420717,6.333333333333333,2.23606797749979,10.024691358024691,2018,2020,2,8.83,3310.33,25.300500514559097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.11,0.19050051455909767,12.0,1-10
C-133,5138653073,19,1.894736842105263,0.9365858115816941,2.9473684210526314,0.6212607441973956,16.68421052631579,9.067969462643697,5.584487534626038,2018,2019,1,7.1,3118.82,114.65999578679866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.16,96.49999578679866,16.0,11-20
C-134,5115888841,13,2.5384615384615383,0.5188745216627707,2.8461538461538463,0.6887372317211945,2.5384615384615383,0.5188745216627707,7.224852071005917,2019,2021,2,11.4,3572.51,23.595827421536423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.77,1.8258274215364239,16.0,11-20
C-135,5026207795,8,2.375,0.5175491695067657,2.75,0.7071067811865476,2.5,0.5345224838248488,6.53125,2019,2021,2,11.4,3572.51,33.60655147764339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.03,12.576551477643392,12.0,1-10
C-136,5026207795,8,2.375,0.5175491695067657,2.75,0.7071067811865476,2.625,1.0606601717798212,6.53125,2019,2021,2,11.4,3572.51,47.42711975361138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.03,26.397119753611378,12.0,1-10
C-137,5020474827,26,2.076923076923077,0.7442084075352507,2.0384615384615383,0.9583639905910168,4.115384615384615,1.3061982415214948,4.233727810650888,2019,2020,1,5.47,3487.23,49.877880604698426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.44,31.437880604698424,20.0,21-30
C-138,4994201432,42,3.119047619047619,0.9422956128876775,4.285714285714286,0.7741467147049722,3.357142857142857,0.8502920178852925,13.36734693877551,2022,2022,0,13.12,4255.44,13.807641549689102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.86,8.052358450310898,24.0,>30
C-139,4947763837,37,3.7027027027027026,0.5198752449100364,3.6216216216216215,0.7941225539113158,7.108108108108108,0.965625409997289,13.409788166544923,2021,2022,1,19.48,3999.26,17.133265328079965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.28,8.146734671920036,24.0,>30
C-140,4928558930,12,2.0,0.8528028654224418,2.5,1.0871146130092177,4.5,1.381698559415515,5.0,2019,2019,0,3.8,3281.09,49.994329681272575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.27,32.72432968127258,16.0,11-20
C-141,4925691208,26,2.269230769230769,1.4299004806682822,3.0,0.9380831519646858,5.230769230769231,1.861347733395183,6.8076923076923075,2018,2020,2,8.83,3310.33,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.38,26.62,20.0,21-30
C-142,4922976897,13,1.4615384615384615,0.6602252917735247,2.3846153846153846,0.9607689228305227,3.8461538461538463,1.1435437497937313,3.485207100591716,2021,2022,1,19.48,3999.26,31.29424239099776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.91,13.384242390997759,16.0,11-20
C-143,4869163489,14,2.357142857142857,0.928782731664065,2.9285714285714284,0.9972489631508746,5.285714285714286,1.3827826698682308,6.903061224489796,2018,2020,2,8.83,3310.33,808.7550761226863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55,787.2050761226864,16.0,11-20
C-144,4897734723,10,1.8,0.7888106377466155,2.6,1.1737877907772671,4.4,1.505545305418162,4.680000000000001,2018,2019,1,7.1,3118.82,4.196638275135099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.34,13.143361724864901,12.0,1-10
C-145,4816491704,57,2.473684210526316,1.1197139806648126,3.491228070175439,0.7102013551889921,9.596491228070175,2.5902264732948344,8.636195752539244,2018,2019,1,7.1,3118.82,16.21608450713943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.47,5.253915492860568,24.0,>30
C-146,4753396838,10,2.6,0.8432740427115677,3.2,1.4757295747452437,5.8,1.5491933384829668,8.32,2022,2022,0,13.12,4255.44,18.560651468165933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.93,0.369348531834067,12.0,1-10
C-147,4745075775,29,2.4827586206896552,0.8289705171033533,3.4482758620689653,0.7361195019711583,5.862068965517241,0.9533451605131751,8.561236623067776,2020,2020,0,1.61,3693.36,1.8140021378267663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.37,16.555997862173236,20.0,21-30
C-148,4742487328,16,2.6875,0.478713553878169,2.6875,1.01447851956888,5.375,0.8850612031567836,7.22265625,2021,2022,1,19.48,3999.26,40.4243167436883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.45,18.974316743688302,16.0,11-20
C-149,4732857832,21,2.8095238095238093,0.8135752957807667,4.0,0.8944271909999159,8.333333333333334,4.509249752822894,11.238095238095237,2019,2020,1,5.47,3487.23,46.10561477773964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.87,24.235614777739638,20.0,21-30
C-150,4670567985,25,2.16,0.7461009761866464,2.44,0.7118052168020873,4.6,1.0801234497346435,5.2704,2020,2020,0,1.61,3693.36,8.563765847849018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,8.136234152150982,20.0,21-30
C-151,4664009746,5,3.0,0.0,2.8,0.447213595499958,5.8,0.44721359549995787,8.399999999999999,2018,2019,1,7.1,3118.82,24.224216104371752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.76,2.4642161043717508,12.0,1-10
C-152,4664009746,18,1.9473684210526316,1.2235505806429963,3.0526315789473686,0.9703197760719181,4.7894736842105265,1.134261745631201,5.944598337950139,2018,2019,1,7.1,3118.82,24.224216104371752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.92,4.304216104371751,16.0,11-20
C-153,4568822225,27,2.3703703703703702,1.114524670954054,2.5555555555555554,1.0127393670836666,4.925925925925926,2.0741249485010065,6.057613168724279,2018,2019,1,7.1,3118.82,19.98196504570716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.94,0.9580349542928417,20.0,21-30
C-154,4560645736,10,2.0,1.0540925533894598,2.6,1.1737877907772671,4.6,1.837873166945363,5.2,2018,2019,1,7.1,3118.82,8.760748940575024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.28,10.519251059424978,12.0,1-10
C-155,4517846426,40,2.275,0.8766925023004036,2.85,0.8022404524765274,4.875,1.2234356835546656,6.48375,2020,2022,2,21.4,3897.3,34.21019548396663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.51,10.700195483966628,24.0,>30
C-156,4512253896,8,2.125,0.6408699444616557,2.5,0.7559289460184544,4.625,0.5175491695067657,5.3125,2019,2020,1,5.47,3487.23,8.777013708184295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69,8.912986291815706,12.0,1-10
C-157,4491856777,12,1.3333333333333333,0.778498944161523,2.5833333333333335,1.2401124093721456,5.333333333333333,4.92365963917331,3.4444444444444446,2019,2020,1,5.47,3487.23,38.85862812762607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.89,22.96862812762607,16.0,11-20
C-158,4454623368,15,2.4,0.7367883976130072,2.933333333333333,1.2227992865708155,5.333333333333333,1.3972762620115438,7.039999999999999,2023,2023,0,9.28,4325.05,1.0186412688885262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.58,16.561358731111472,16.0,11-20
C-159,4446523289,10,1.4,0.6992058987801011,2.4,0.9660917830792958,3.8,1.0327955589886444,3.36,2019,2020,1,5.47,3487.23,49.81079398547597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.92,33.890793985475966,12.0,1-10
C-160,4441368493,21,2.3333333333333335,0.48304589153964783,3.5714285714285716,0.5976143046671968,5.904761904761905,0.768424485864545,8.333333333333334,2019,2020,1,5.47,3487.23,49.873485897221634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.45,31.423485897221635,20.0,21-30
C-161,4404666158,30,1.4,0.4982728791224397,1.9,0.661763578993857,3.3,1.0553639672872464,2.6599999999999997,2019,2020,1,5.47,3487.23,31.1898497348048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.31,14.8798497348048,20.0,21-30
C-162,4348445418,4,2.5,0.5773502691896257,2.25,0.5,4.75,0.9574271077563381,5.625,2020,2021,1,7.32,3718.23,49.44655931748894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.38,30.06655931748894,12.0,1-10
C-163,4205063786,6,2.5,1.0488088481701516,2.3333333333333335,1.0327955589886444,4.833333333333333,1.4719601443879744,5.833333333333334,2021,2023,2,30.56,4107.86,49.98509775280731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.19,23.79509775280731,12.0,1-10
C-164,4184786988,8,2.625,1.1877349391654208,2.25,0.8864052604279183,4.625,1.407885953173359,5.90625,2018,2019,1,7.1,3118.82,17.713325030057657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.39,4.6766749699423436,12.0,1-10
C-165,4148221396,22,2.3181818181818183,0.6463349888014092,3.0,1.0235326314383182,5.681818181818182,1.2105238392398414,6.954545454545455,2022,2022,0,13.12,4255.44,16.93946190233671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.31,0.3705380976632888,20.0,21-30
C-167,4113528601,21,2.380952380952381,0.5895922723535711,3.5714285714285716,0.50709255283711,5.9523809523809526,0.6690433824641328,8.503401360544219,2018,2019,1,7.1,3118.82,19.5384178149294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.44,0.09841781492939816,20.0,21-30
C-168,4108490271,17,2.5294117647058822,0.5144957554275265,3.0,0.3535533905932738,5.529411764705882,0.7174300539794394,7.588235294117647,2018,2019,1,7.1,3118.82,49.90581609679562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,30.305816096795617,16.0,11-20
C-169,4103658441,54,2.388888888888889,1.0888225710348627,3.5185185185185186,0.7200822998230957,9.462962962962964,2.5968991884223755,8.405349794238683,2019,2019,0,3.8,3281.09,27.530431473353705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.01,7.520431473353703,24.0,>30
C-170,4078169229,14,2.357142857142857,0.928782731664065,2.9285714285714284,0.9972489631508746,5.285714285714286,1.3827826698682308,6.903061224489796,2021,2022,1,19.48,3999.26,0.0490416137167122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.27,21.220958386283286,16.0,11-20
C-171,4073930183,10,1.4,0.6992058987801011,2.4,0.9660917830792958,3.8,1.0327955589886444,3.36,2018,2019,1,7.1,3118.82,9.992856571248709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.26,6.267143428751293,12.0,1-10
C-172,4035754813,28,2.5714285714285716,0.5727497953228166,3.5357142857142856,0.6929348671835832,6.178571428571429,0.9833266074561472,9.091836734693878,2019,2020,1,5.47,3487.23,17.22823281435061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.78,2.5517671856493926,20.0,21-30
C-173,3970030090,12,2.0,0.8528028654224418,2.5,1.0871146130092177,4.5,1.381698559415515,5.0,2019,2019,0,3.8,3281.09,37.78308894379186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.31,20.47308894379186,16.0,11-20
C-174,3965739116,19,3.1052631578947367,0.65783625471062,3.473684210526316,0.5129891760425769,7.473684210526316,1.8669172764102493,10.786703601108034,2020,2021,1,7.32,3718.23,3.8798011038908697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.28,18.40019889610913,16.0,11-20
C-175,3931707819,32,2.25,0.7620007620011429,2.875,0.4918693768379647,5.125,1.0701220913160239,6.46875,2019,2019,0,3.8,3281.09,8.748551846548086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.74,8.991448153451913,24.0,>30
C-176,3921314564,19,3.1052631578947367,0.65783625471062,3.473684210526316,0.5129891760425769,7.473684210526316,1.8669172764102493,10.786703601108034,2022,2022,0,13.12,4255.44,1.054493546108687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.65,19.59550645389131,16.0,11-20
C-177,3911411963,10,1.4,0.6992058987801011,2.4,0.9660917830792958,3.8,1.0327955589886444,3.36,2019,2020,1,5.47,3487.23,1.020766576818899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.94,14.919233423181101,12.0,1-10
C-178,3885847122,5,3.2,1.3038404810405297,2.8,0.44721359549995787,6.0,1.0,8.959999999999999,2019,2020,1,5.47,3487.23,15.733992095018914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.19,8.456007904981087,12.0,1-10
C-179,3851640507,32,2.09375,0.7770654059738411,3.25,0.9837387536759296,5.34375,1.1247759633553411,6.8046875,2020,2021,1,7.32,3718.23,9.754822816853297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.93,8.175177183146703,24.0,>30
C-180,3821403657,18,2.1666666666666665,0.7859052479933758,2.388888888888889,0.7775443160352293,4.555555555555555,1.1490262999202832,5.175925925925926,2018,2019,1,7.1,3118.82,18.054827621681945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.85,0.7951723783180569,16.0,11-20
C-181,3810496179,10,1.8,0.7888106377466155,2.6,1.1737877907772671,4.4,1.505545305418162,4.680000000000001,2019,2019,0,3.8,3281.09,10.984742283873578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.37,5.385257716126423,12.0,1-10
C-182,3791635259,18,2.5,0.6183469424008423,2.7777777777777777,0.6467616667635545,5.277777777777778,1.0740552924509197,6.944444444444445,2019,2020,1,5.47,3487.23,47.89999997201735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.17,28.729999972017346,16.0,11-20
C-183,3754392683,28,2.0714285714285716,0.8132500607904444,3.107142857142857,0.9164862737363227,5.178571428571429,1.090483121902141,6.436224489795919,2019,2020,1,5.47,3487.23,21.52196201155872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,3.621962011558722,20.0,21-30
C-184,3731033034,13,2.230769230769231,0.4385290096535146,3.5384615384615383,1.1266014242982163,6.0,1.224744871391589,7.893491124260355,2020,2021,1,7.32,3718.23,8.895247374537183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.84,8.944752625462817,16.0,11-20
C-185,3725642777,19,1.8421052631578947,1.0145145470035761,3.0,1.1547005383792517,4.842105263157895,1.4629938062729393,5.526315789473684,2020,2020,0,1.61,3693.36,14.766304338039332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.83,2.063695661960667,16.0,11-20
C-186,3668819086,9,1.7777777777777777,0.8333333333333334,3.5555555555555554,0.8819171036881968,5.333333333333333,1.3228756555322954,6.320987654320987,2020,2021,1,7.32,3718.23,5.657900188976503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.22,11.562099811023497,12.0,1-10
C-187,3572195964,6,2.3333333333333335,0.816496580927726,4.166666666666667,1.1690451944500122,6.5,1.0488088481701516,9.722222222222223,2019,2020,1,5.47,3487.23,30.478509745049365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.06,10.418509745049366,12.0,1-10
C-188,3560462370,12,2.5833333333333335,0.90033663737852,2.8333333333333335,0.834847109936722,5.416666666666667,0.9962049198956215,7.3194444444444455,2018,2019,1,7.1,3118.82,28.38499186272821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.91,7.47499186272821,16.0,11-20
C-189,3557875574,26,1.6153846153846154,0.6972473349922867,1.8076923076923077,0.800960961307392,3.4615384615384617,1.3335897189396515,2.9201183431952664,2023,2023,0,9.28,4325.05,4.029940705284484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.66,12.630059294715515,20.0,21-30
