id_contrato,valor_inicial,sobrecosto,fuente,n_riesgos,prob_promedio,prob_std,prob_min,prob_max,prob_rango,prob_p25,prob_p75,imp_promedio,imp_std,imp_min,imp_max,imp_rango,imp_p25,imp_p75,val_promedio,val_std,val_min,val_max,val_rango,val_p25,val_p75,suma_valoracion,suma_probabilidad,suma_impacto,n_categoria_bajo,n_categoria_medio,n_categoria_alto,n_categoria_extremo,n_categoria_no especificado,n_categoria_alto_extremo,interaccion_prob_x_n,interaccion_val_x_n,interaccion_prob_x_impacto,prop_plan_mitigacion,prop_tipo_administrativo,prop_tipo_ambiental,prop_tipo_construccion,prop_tipo_contratacion,prop_tipo_economico,prop_tipo_ejecucion,prop_tipo_financiero,prop_tipo_imagen,prop_tipo_naturaleza,prop_tipo_no especificado,prop_tipo_operacional,prop_tipo_predial,prop_tipo_regulatorio,prop_tipo_seguridad,prop_tipo_social,prop_tipo_tecnico,prop_tipo_tributario,prop_clas_a. juridico - documental - regulatorio,prop_clas_administrativos,prop_clas_b. financieros y/o de mercado,prop_clas_c. estudios y/o disenos,prop_clas_contractual - ejecucion,prop_clas_d. sociales y ambientales,prop_clas_de la naturaleza,prop_clas_derivados de circunstancias economicas o legales,prop_clas_e. tecnicos - operativos - constructivos,prop_clas_especifico,"prop_clas_f. supervision, seguimiento y control",prop_clas_general,prop_clas_juridicos,prop_clas_no especificado,prop_clas_poscontractual,prop_clas_precontractual - perfeccionamiento,prop_clas_riesgos financieros y legales,prop_clas_riesgos operacionales,prop_clas_riesgos posteriores a la entrega de los bienes,prop_clas_riesgos sociales o politicos,prop_clas_riesgos tecnologicos,prop_asig_compartido,prop_asig_contratista,prop_asig_contratista / entidad,prop_asig_desur,prop_asig_edu,prop_asig_entidad,prop_asig_interventoria,prop_asig_no especificado,prop_asig_privado,prop_asig_publico,prop_fuen_externo,prop_fuen_interno,prop_fuen_mixto,prop_fuen_no especificado,prop_etap_calidad / garantia,prop_etap_contratacion,prop_etap_contratacion / ejecucion,prop_etap_contratacion / perfeccionamiento,prop_etap_ejecucion,prop_etap_ejecucion / liquidacion,prop_etap_ejecucion / operacion,prop_etap_liquidacion,prop_etap_liquidacion / contractural,prop_etap_liquidacion / contratacion,prop_etap_no especificado,prop_etap_planeacion,prop_etap_planeacion / contratacion,prop_etap_planeacion / ejecucion,prop_etap_planeacion / perfeccionamiento,prop_etap_planeacion / seleccion,prop_etap_planeacion / seleccion / contratacion,prop_etap_planeacion / seleccion / contratacion / ejecucion,prop_etap_planeacion / seleccion / ejecucion,prop_etap_pos / entrega,prop_etap_seleccion,prop_etap_seleccion / contratacion / ejecucion,prop_etap_seleccion / ejecucion,prop_cate_alto,prop_cate_bajo,prop_cate_extremo,prop_cate_medio,prop_cate_no especificado,tfidf_actividades,tfidf_afectacion,tfidf_ambiental,tfidf_ambientales,tfidf_asume,tfidf_bienes,tfidf_calidad,tfidf_cambio,tfidf_cambios,tfidf_cantidades,tfidf_cantidades obra,tfidf_causas,tfidf_condiciones,tfidf_construccion,tfidf_contractual,tfidf_contratacion,tfidf_contratista,tfidf_contrato,tfidf_costos,tfidf_cualquier,tfidf_cuando,tfidf_cumplimiento,tfidf_dano,tfidf_danos,tfidf_demas,tfidf_demora,tfidf_demoras,tfidf_dentro,tfidf_departamento,tfidf_derivados,tfidf_desarrollo,tfidf_disenos,tfidf_documentos,tfidf_efectos,tfidf_ejecucion,tfidf_ejecucion contrato,tfidf_ejecucion obra,tfidf_ejecucion obras,tfidf_elaboracion,tfidf_entidad,tfidf_entrega,tfidf_equipos,tfidf_errores,tfidf_especificaciones,tfidf_estudios,tfidf_etc,tfidf_eventos,tfidf_expedicion,tfidf_falta,tfidf_fuerza,tfidf_fuerza mayor,tfidf_inadecuada,tfidf_incumplimiento,tfidf_informacion,tfidf_insumos,tfidf_ley,tfidf_manejo,tfidf_materiales,tfidf_mayor,tfidf_mayores,tfidf_mercado,tfidf_modificacion,tfidf_municipio,tfidf_normas,tfidf_objeto,tfidf_obligaciones,tfidf_obra,tfidf_obras,tfidf_ocasionados,tfidf_ocurre,tfidf_orden,tfidf_orden publico,tfidf_otras,tfidf_pago,tfidf_paros,tfidf_parte,tfidf_parte contratista,tfidf_permisos,tfidf_personal,tfidf_plazo,tfidf_precios,tfidf_presentacion,tfidf_proceso,tfidf_proponente,tfidf_proyecto,tfidf_publico,tfidf_publicos,tfidf_redes,tfidf_refiere,tfidf_riesgo,tfidf_seguridad,tfidf_seleccion,tfidf_senalizacion,tfidf_servicios,tfidf_tasas,tfidf_tecnicas,tfidf_terceros,tfidf_trabajo,tfidf_variacion,tfidf_variaciones,anio,ipc,trm
C-156,4512253896,8.777013708184295,quebradanegra,8,2.125,0.5994789404140899,1.0,3.0,2.0,2.0,2.25,2.5,0.7071067811865476,2.0,4.0,2.0,2.0,3.0,4.625,0.4841229182759271,4.0,5.0,1.0,4.0,5.0,37.0,17.0,20.0,2,6,0,0,0,0,17.0,37.0,5.3125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.375,0.0,0.125,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.25,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.625,0.375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.3001499165270082,0.1290149905606427,0.0,0.0590018220726913,0.0436880820905085,0.0,0.0,0.145408597179525,0.0439607200547601,0.0,0.0,0.0,0.2547575297710442,0.1012841507574888,0.0,0.0,0.0,0.0716334645895156,0.0,0.0553567397477018,0.1425700053110265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0667956122161163,0.0354557925583098,0.0474459289837977,0.0,0.0,0.0,0.0551557513238287,0.0662066987897619,0.1119361402897819,0.0,0.0,0.0,0.1284671784285371,0.0670945456442956,0.1418812327863164,0.1466013845934699,0.29081719435905,0.29081719435905,0.0,0.0,0.0,0.0508754989595524,0.0,0.0,0.0418471895749355,0.2378476188435685,0.0,0.0555591095461509,0.1198585811047935,0.0738566677547127,0.1227553640645273,0.057230178624242,0.0,0.0749452270217518,0.0,0.0677016741592416,0.0810540850447109,0.1252831933145687,0.1263255104280434,0.0696019908922982,0.0,0.0636933045186521,0.0933700838966697,0.0623844361600612,0.0,0.0967714658027499,0.0,0.0,0.0,0.0510492144473117,0.0770018662675453,0.0491924871963374,0.1189238094217842,0.0,0.0,0.1611505981043125,0.322715903372415,0.172337674805969,0.0,0.3149376261463331,0.0,0.1341890912885913,0.0,0.0,0.0,0.0,0.1335912244322326,2019,3.8,3281.1
C-157,4491856777,38.85862812762607,barranca de upia,12,1.3333333333333333,0.7453559924999298,1.0,3.0,2.0,1.0,1.0,2.8181818181818183,0.9359663764533636,2.0,4.0,2.0,2.0,4.0,5.333333333333333,4.714045207910317,2.0,12.0,10.0,2.0,12.0,64.0,16.0,31.0,11,0,1,0,0,1,16.0,64.0,3.757575757575758,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1770649730889731,0.0,0.0,0.0,0.0,0.1935514786883502,0.0,0.0,0.0,0.273665411252748,0.0,0.0,0.0,0.0,0.0,0.4487145768227528,0.0,0.0,0.2671557234765954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1437000356797367,0.0,0.0,0.0,0.0,0.2235426953195909,0.2683314711603189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1696039547028984,0.2409952566844446,0.0,0.0,0.0,0.1496681504733595,0.0,0.0,0.0,0.3037481613008704,0.0,0.0,0.0,0.0,0.0,0.0,0.2382090423942745,0.0,0.189211457694898,0.0,0.0,0.1961042482094564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2134298953598793,0.2507824949854689,0.0,0.0,2019,3.8,3281.1
C-158,4454623368,1.0186412688885262,la argentina,15,2.4,0.7118052168020874,1.0,4.0,3.0,2.0,3.0,2.933333333333333,1.18133634311129,1.0,5.0,4.0,2.0,4.0,5.333333333333333,1.349897115421106,4.0,8.0,4.0,4.0,6.0,80.0,36.0,44.0,7,0,7,1,0,8,36.0,80.0,7.039999999999999,1.0,0.0,0.0666666666666666,0.0,0.0,0.2,0.0,0.0,0.0,0.0666666666666666,0.0,0.4666666666666667,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.2666666666666666,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.5333333333333333,0.4666666666666667,0.0,0.0,0.0,0.2,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.4666666666666667,0.4666666666666667,0.0666666666666666,0.0,0.0,0.0,0.1753198079217763,0.0,0.0,0.0,0.0,0.0,0.0,0.1172148556647109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097644698026561,0.4529079230184047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1816431755551669,0.0,0.0,0.0,0.0,0.0,0.0951276734600148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2786745537014411,0.1716102099377859,0.1364986509377955,0.0,0.0,0.1122757523628057,0.1595359247814231,0.0,0.1490647493478955,0.0,0.0990784927661765,0.0,0.0,0.1589163143766593,0.3016163750304163,0.0,0.0,0.0,0.1680670187255901,0.1694652839293554,0.0,0.0,0.1708887444519855,0.1252556805386497,0.0,0.0,0.0,0.0,0.2622204090621413,0.0,0.0,0.4131910676126742,0.0,0.1595359247814231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1412879913102394,0.0,0.0,0.0,2023,9.28,4325.1
C-159,4446523289,49.81079398547597,bucaramanga,10,1.4,0.66332495807108,1.0,3.0,2.0,1.0,1.75,2.4,0.916515138991168,1.0,4.0,3.0,2.0,2.75,3.8,0.9797958971132712,2.0,5.0,3.0,3.0,4.75,38.0,14.0,24.0,7,3,0,0,0,0,14.0,38.0,3.36,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.4,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.5,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1110530205123011,0.0,0.0,0.0,0.0,0.0,0.1535446334238565,0.0,0.2775349231469248,0.1716396529430326,0.0,0.1547716608503582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1619053415655166,0.0,0.3605077329877399,0.2412105760901595,0.1511493251152315,0.0,0.1736702104197862,0.0,0.0,0.0,0.3505597705828214,0.0,0.0,0.1632787194872224,0.3411022684979926,0.0,0.0,0.0,0.0,0.0,0.0,0.1625888805328185,0.0,0.0,0.0,0.1063735595584113,0.0,0.0,0.0,0.0,0.0938700630316322,0.0,0.1454763838685744,0.0,0.2857607876847216,0.0,0.0,0.0,0.1592319503541685,0.1605567105432656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1250449557009239,0.1511493251152315,0.0,0.0,0.0,0.0,0.1460247159673135,0.0,0.2001391053518151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3.8,3281.1
C-160,4441368493,49.873485897221634,ibague,21,2.333333333333333,0.4714045207910318,2.0,3.0,1.0,2.0,3.0,3.571428571428572,0.5832118435198044,2.0,4.0,2.0,3.0,4.0,5.904761904761905,0.7499055118106486,4.0,7.0,3.0,6.0,6.0,124.0,49.0,75.0,1,6,14,0,0,14,49.0,124.0,8.333333333333334,1.0,0.0,0.0,0.0,0.0,0.0952380952380952,0.0,0.0,0.0,0.0476190476190476,0.0,0.6666666666666666,0.0,0.1428571428571428,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6190476190476191,0.0,0.3809523809523809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.8571428571428571,0.1428571428571428,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.7619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1904761904761904,0.0,0.0,0.6666666666666666,0.0476190476190476,0.0,0.2857142857142857,0.0,0.0565847220703644,0.0,0.0,0.0,0.0,0.0,0.0612496825572183,0.0,0.0,0.185827275973429,0.1985459210319541,0.1567903451605167,0.0474017121723614,0.0514939310237379,0.0,0.0772405198584455,0.3924264039386041,0.2184241821265931,0.0667201128415864,0.0,0.0,0.0,0.0,0.1193794933773725,0.0,0.0692614248342541,0.0710761730704805,0.0,0.0,0.0713889780696325,0.0,0.0,0.0686788497626711,0.0,0.2293864074471601,0.2046388927787142,0.0,0.0791889501894076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526921657024197,0.0,0.0,0.0761263897338294,0.2239942468735052,0.0,0.0,0.0,0.0,0.0,0.0,0.3045055589353179,0.0,0.0,0.0398188712850659,0.0,0.0,0.0638672237595996,0.2020287699764764,0.2326390945722737,0.2190029145168114,0.0,0.0675448202637943,0.0681067721124413,0.0,0.0633749743551803,0.0,0.1006785566038501,0.1345350614462501,0.0636201450761212,0.1565192686595712,0.0,0.0,0.0,0.0550450531029144,0.2490873873541308,0.0530429919304943,0.0641162403348961,0.0,0.0,0.0,0.2319841644396421,0.1238848506489527,0.154481039716891,0.0,0.0,0.0,0.0,0.0567825386018439,0.0,0.067267530723125,0.0,2019,3.8,3281.1
C-161,4404666158,31.1898497348048,apartado,30,1.4,0.4898979485566356,1.0,2.0,1.0,1.0,2.0,1.9,0.6506407098647713,1.0,3.0,2.0,1.25,2.0,3.3,1.0376254944182255,2.0,5.0,3.0,2.25,4.0,99.0,42.0,57.0,8,12,10,0,0,10,42.0,99.0,2.66,1.0,0.0,0.0333333333333333,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.6666666666666666,0.0,0.0333333333333333,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.0666666666666666,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.6333333333333333,0.2333333333333333,0.1333333333333333,0.0,0.0,0.1333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3333333333333333,0.2666666666666666,0.0,0.4,0.0,0.0257916678268673,0.0321159505050143,0.0280224743132883,0.0,0.0,0.158522040854758,0.0558359715914982,0.0,0.0429439952918482,0.0564674845048377,0.0301661547279358,0.0,0.0648179846100874,0.0,0.059375422518222,0.1056201263206492,0.0357740785376321,0.2488977476888035,0.0,0.1196998234574466,0.279179857957491,0.1056201263206492,0.1343158909896644,0.0272069573364705,0.105106335822058,0.0,0.0,0.0374375152599708,0.0332742962980327,0.2277767777329178,0.0314364079783621,0.0276089719877809,0.0,0.3282898126063781,0.2265374571948403,0.1865513571116677,0.0,0.1082844462664543,0.0,0.0271081747221337,0.0,0.0275074165056813,0.0,0.0939127390750863,0.0575516259898057,0.0315697876949758,0.098927706861386,0.0697323698045894,0.1200870822679917,0.0714660133138279,0.0714660133138279,0.0,0.0765734768915188,0.0314364079783621,0.0750134962412589,0.0662486604444563,0.0550148330113626,0.1028361412364186,0.0584491612760371,0.0,0.081919256623337,0.02945429334703,0.0181496888886034,0.0301661547279358,0.0281277227539937,0.0582221546721893,0.0552515810210143,0.1484536822608388,0.0,0.5178783210412159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0237808183202519,0.0331243302222281,0.0480348329071966,0.0325395396761311,0.075269631441003,0.0,0.0,0.0,0.061829705097051,0.0620869796232233,0.0396014782242731,0.1586097348736719,0.0,0.140826835094199,0.0,0.0787446688200582,0.0,0.0801589564324721,0.0776455014922863,0.0608228838039149,0.0613219167459015,0.0328289812606378,2019,3.8,3281.1
C-162,4348445418,49.44655931748894,chia,4,2.5,0.5,2.0,3.0,1.0,2.0,3.0,2.25,0.4330127018922193,2.0,3.0,1.0,2.0,2.25,4.75,0.82915619758885,4.0,6.0,2.0,4.0,5.25,19.0,10.0,9.0,2,1,1,0,0,1,10.0,19.0,5.625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2518098591530771,0.0,0.0,0.0,0.0,0.193387397544236,0.0,0.0,0.0,0.0,0.0,0.317086999978131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4063524573742589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3515753483663223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2771566200857607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6581075949256938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,1.61,3693.4
C-163,4205063786,49.98509775280731,gachala,6,2.5,0.957427107756338,1.0,4.0,3.0,2.0,3.0,2.333333333333333,0.9428090415820634,1.0,4.0,3.0,2.0,2.75,4.833333333333333,1.3437096247164249,3.0,7.0,4.0,4.0,5.75,29.0,15.0,14.0,3,1,2,0,0,2,15.0,29.0,5.833333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.3333333333333333,0.5,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1858426165007562,0.0,0.0,0.0,0.0,0.0,0.1438253693559626,0.0,0.0,0.2343617094988588,0.11906926966324,0.3313692399591048,0.0,0.0,0.3716852330015125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2092638184869925,0.0,0.0,0.0,0.1159999757546085,0.0,0.0,0.0,0.0,0.1804519192673306,0.0,0.0,0.0,0.2083840536844211,0.0,0.0,0.0,0.2320949325301335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2008080799747337,0.1872387797262218,0.0,0.2451967334575711,0.0,0.0,0.2651829566222687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167016648364051,0.2519253971097988,0.1609420326086216,0.0,0.0,0.0,0.0,0.1759704797895475,0.0,0.2343617094988588,0.0,0.0,0.0,0.1778656276562881,0.0,0.0,0.0,0.0,2021,5.62,3743.1
C-164,4184786988,17.713325030057657,aguazul,8,2.625,1.1110243021644486,1.0,4.0,3.0,1.75,3.25,2.25,0.82915619758885,1.0,3.0,2.0,1.75,3.0,4.625,1.3169567191065925,3.0,6.0,3.0,3.0,6.0,37.0,21.0,18.0,2,2,4,0,0,4,21.0,37.0,5.90625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.125,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.5,0.25,0.0,0.25,0.0,0.0,0.2006674094572504,0.0,0.1784274559074458,0.0,0.0,0.0,0.0,0.0,0.1764105320872265,0.188484663457068,0.0,0.134998932030315,0.146653472536391,0.0,0.0,0.335286277674362,0.1036777996874344,0.1900172708066876,0.0,0.1744376174082905,0.0,0.0,0.1699949577102215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3266434756094445,0.1457016567067195,0.0,0.2255282185862712,0.0,0.0,0.0,0.0,0.4235066320603872,0.0,0.1797975074040508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1964214806805812,0.0,0.0,0.0,0.0,0.0,0.2168061203363603,0.0,0.0,0.1134031842265558,0.0,0.0,0.0,0.115074612018445,0.1325101051268284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2364649554764093,0.0,0.0,0.0,0.0,0.0,0.1651713251064644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,3.18,2955.7
C-165,4148221396,16.93946190233671,envigado,22,2.3181818181818183,0.6314747267931731,1.0,4.0,3.0,2.0,3.0,3.0,1.0,1.0,5.0,4.0,2.25,3.0,5.681818181818182,1.18269198465979,4.0,8.0,4.0,5.0,6.0,125.0,51.0,66.0,5,3,12,2,0,14,51.0,125.0,6.954545454545455,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1363636363636363,0.0,0.0,0.0,0.8636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.9090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.9090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,0.5454545454545454,0.0,0.0,0.0,0.1818181818181818,0.0,0.0,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1363636363636363,0.0,0.0,0.5454545454545454,0.2272727272727272,0.0909090909090909,0.1363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0563501780304525,0.0740954068934389,0.0791667462638734,0.0937761506816607,0.0,0.0615969386371261,0.1558222800089707,0.1847899147504248,0.1877678758830918,0.3483714339621632,0.0,0.0,0.073266749362779,0.2771848721256372,0.0,0.0,0.0,0.0828503796586977,0.0850211779164018,0.0,0.0873236180047779,0.0,0.0,0.0,0.3286140180324946,0.0,0.0914638559199016,0.0611971598917604,0.0,0.0,0.0881231976455524,0.0711415163536408,0.2561860639166502,0.0,0.1778799477180221,0.2464605135243709,0.0,0.0,0.0,0.0,0.1890907937830397,0.0,0.0,0.3642489484781435,0.0,0.082500343723487,0.0,0.0869300535489007,0.0,0.0,0.0766957201176045,0.0,0.0716617796966462,0.0,0.0476312552253034,0.0,0.0738171739265082,0.076397846981815,0.0483332831647226,0.055656485135536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1806472359920336,0.0,0.0,0.1248186934586793,0.0,0.0630302645943465,0.0,0.1316895677160306,0.0993192803443288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0923949573752124,0.0,0.068884696246875,0.0,0.2103656837240065,0.0,0.079810467269838,0.0804652874590843,0.0,2022,13.12,4255.4
