fila,url,entidad,municipio,departamento,tipo
1194,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8388881,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA
1195,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-25798,SANTANDER - ALCALDÍA MUNICIPIO DE GUAPOTA,Guapotá,Santander,BLOQUEADA
1196,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-25538,CASANARE - ALCALDÍA MUNICIPIO DE AGUAZUL,Aguazul,Casanare,BLOQUEADA
1197,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-6327,CVC - CORPORACIÓN AUTÓNOMA REGIONAL DEL VALLE DEL CAUCA,Cali,Valle del Cauca,BLOQUEADA
1198,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-3550,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA
1199,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-6455,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA
1210,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-6369,CASANARE - ALCALDÍA MUNICIPIO DE AGUAZUL,Aguazul,Casanare,BLOQUEADA
1211,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-11210,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA
1212,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8142329,QUINDÍO - UNIVERSIDAD DEL QUINDÍO,Armenia,Quindío,BLOQUEADA
1213,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-28041,SANTANDER - ALCALDÍA MUNICIPIO DE GUAPOTA,Guapotá,Santander,BLOQUEADA
1214,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-22-28456,CALDAS - ALCALDÍA MUNICIPIO DE SUPIA,Supía,Caldas,BLOQUEADA
1215,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-11-9267850,ANTIOQUIA - DISTRITO ESPECIAL DE CIENCIA; TECNOLOGICA E INNOVACION DE MEDELLIN,Medellín,Antioquia,BLOQUEADA
1216,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-12-13702537,NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE TOLEDO,Toledo,Norte De Santander,BLOQUEADA
1217,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-26076,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE LA MESA,La Mesa,Cundinamarca,BLOQUEADA
1227,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-6732,BOYACÁ - ALCALDÍA MUNICIPIO DE NOBSA,Nobsa,Boyacá,BLOQUEADA
1230,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-22926,BOYACÁ - ALCALDÍA MUNICIPIO DE TIBANÁ,Tibaná,Boyacá,BLOQUEADA
1231,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-11-9549393,NORTE DE SANTANDER - GOBERNACIÓN,San José de Cúcuta,Norte De Santander,BLOQUEADA
1242,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-198247,SANTANDER - ALCALDÍA MUNICIPIO DE SAN JOAQUÍN,San Joaquín,Santander,BLOQUEADA
1248,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-25504,VAUPÉS - ALCALDÍA MUNICIPIO DE TARAIRA,Taraira,Vaupés,BLOQUEADA
1249,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-20775,BOYACÁ - ALCALDÍA MUNICIPIO DE GÁMEZA,Gameza,Boyacá,BLOQUEADA
1250,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-200244,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE VILLETA,Villeta,Cundinamarca,BLOQUEADA
1251,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-11-9852643,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE CALI,Cali,Valle del Cauca,BLOQUEADA
1252,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10643208,ANTIOQUIA - ALCALDÍA MUNICIPIO DE SABANETA,Sabaneta,Antioquia,BLOQUEADA
1253,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-12-13432617,SANTANDER - ALCALDÍA MUNICIPIO DE EL CARMEN DE CHUCURÍ,El Carmen de Chucurí,Santander,BLOQUEADA
1254,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-32160,BOYACÁ - ALCALDÍA MUNICIPIO DE MUZO,Muzo,Boyacá,BLOQUEADA
1255,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-8630037,ANTIOQUIA - EMPRESAS PÚBLICAS MUNICIPALES DE SOPETRÁN,Sopetrán,Antioquia,BLOQUEADA
1256,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-185917,ANTIOQUIA - ALCALDÍA MUNICIPIO DE CIUDAD BOLÍVAR,Ciudad Bolívar,Antioquia,BLOQUEADA
1261,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-11-9737252,HUILA - GOBERNACIÓN,Neiva,Huila,BLOQUEADA
1270,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9254181,ANTIOQUIA - TERMINALES DE TRANSPORTE DE MEDELLÍN S.A.,Medellín,Antioquia,BLOQUEADA
1271,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-19584,BOYACÁ - ALCALDÍA MUNICIPIO DE SAMACÁ,Samacá,Boyacá,BLOQUEADA
1272,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-22438,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE ANAPOIMA,Anapoima,Cundinamarca,BLOQUEADA
1273,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-22012,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE SOPÓ,Sopó,Cundinamarca,BLOQUEADA
1282,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-11-8049021,HUILA - ALCALDÍA MUNICIPIO DE PITALITO,Pitalito,Huila,BLOQUEADA
1287,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-185737,ANTIOQUIA - ALCALDÍA MUNICIPIO DE ANZA,Anza,Antioquia,BLOQUEADA
1288,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-26443,HUILA - ALCALDÍA MUNICIPIO DE SAN AGUSTÍN,San Agustín,Huila,BLOQUEADA
1296,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-34870,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE GACHETÁ,Gachetá,Cundinamarca,BLOQUEADA
1297,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-18311,SANTANDER - ALCALDÍA MUNICIPIO DE PUENTE NACIONAL,Puente Nacional,Santander,BLOQUEADA
1298,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-11415926,SANTANDER - EMPRESA DE SERVICIOS PÚBLICOS DOMICILIARIOS GIRÓN S.A.S. E.S.P.,Girón,Santander,BLOQUEADA
1299,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-12-13009240,NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE TOLEDO,Toledo,Norte De Santander,BLOQUEADA
1300,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-12431389,NORTE DE SANTANDER - UNIVERSIDAD DE PAMPLONA,San José de Cúcuta,Norte De Santander,BLOQUEADA
1305,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-12-11508182,INSTITUTO NACIONAL DE VÍAS (INVIAS),Bogotá D.C.,Bogotá D.C.,BLOQUEADA
1310,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-21-37009,BOYACÁ - ALCALDÍA MUNICIPIO DE GARAGOA,Garagoa,Boyacá,BLOQUEADA
1311,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-4565,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA
1312,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-188550,CASANARE - ALCALDÍA MUNICIPIO DE VILLANUEVA,Villanueva,Casanare,BLOQUEADA
1313,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-11842,BOYACÁ - ALCALDÍA MUNICIPIO DE SUTAMARCHÁN,Sutamarchán,Boyacá,BLOQUEADA
1314,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-1-221229,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE CAPARRAPÍ,Caparrapí,Cundinamarca,BLOQUEADA
1328,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-1-217954,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE CACHIPAY,Cachipay,Cundinamarca,BLOQUEADA
1329,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-12337,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE UNE,Une,Cundinamarca,BLOQUEADA
1330,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-7583530,VALLE DEL CAUCA - EMPRESAS MUNICIPALES DE TULÚA,Tuluá,Valle del Cauca,BLOQUEADA
1331,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-6606,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA
1332,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-20177,VICHADA - ALCALDÍA MUNICIPIO DE CUMARIBO,Cumaribo,Vichada,BLOQUEADA
1333,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-11025286,CUNDINAMARCA - EMPRESA DE SERVICIOS PÚBLICOS DE FUSAGASUGÁ,Fusagasugá,Cundinamarca,BLOQUEADA
1334,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-204180,NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE VILLACARO,Villa Caro,Norte De Santander,BLOQUEADA
1335,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-21-36058,VAUPÉS - ALCALDÍA MUNICIPIO DE MITÚ,Mitú,Vaupés,BLOQUEADA
1336,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-1-212177,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE TENA,Tena,Cundinamarca,BLOQUEADA
1343,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-3715,CAUCA - ALCALDÍA MUNICIPIO DE SAN SEBASTIÁN,San Sebastián,Cauca,BLOQUEADA
1344,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-4491,BOYACÁ - ALCALDÍA MUNICIPIO DE SANTANA,Santana,Boyacá,BLOQUEADA
1354,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-6598,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA
1356,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10478036,SANTANDER - ALCALDÍA MUNICIPIO DE CABRERA,Cabrera,Santander,BLOQUEADA
1357,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-18688,ANTIOQUIA - ALCALDÍA MUNICIPIO DE TURBO,Turbo,Antioquia,BLOQUEADA
1358,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-4-13013726,NORTE DE SANTANDER - EIS CÚCUTA S.A. E.S.P. - EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE CÚCUTA,San José de Cúcuta,Norte De Santander,BLOQUEADA
1363,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-12-13434111,NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE TIBÚ,Tibú,Norte De Santander,BLOQUEADA
1364,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-198496,ANTIOQUIA - ALCALDÍA MUNICIPIO DE LA CEJA,La Ceja,Antioquia,BLOQUEADA
1365,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-12632433,ANTIOQUIA - EMPRESA DE SERVICIOS PÚBLICOS DOMICILIARIOS DEL CARMEN DE VIBORAL,El Carmen de Viboral,Antioquia,BLOQUEADA
1366,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9390789,ANTIOQUIA - EMPRESA DE SERVICIOS PÚBLICOS DE SAN JOSÉ DE LA MARINILLA E.S.P.,Marinilla,Antioquia,BLOQUEADA
1367,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-29148,SANTANDER - ALCALDÍA MUNICIPIO DE CHARALÁ,Charalá,Santander,BLOQUEADA
1368,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-11-8311712,RISARALDA - ALCALDÍA MUNICIPIO DE PEREIRA,Pereira,Risaralda,BLOQUEADA
1373,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-32847,BOYACÁ - ALCALDÍA MUNICIPIO DE SANTANA,Santana,Boyacá,BLOQUEADA
1374,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-11-9863909,BOYACÁ - GOBERNACIÓN,Tunja,Boyacá,BLOQUEADA
1375,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-200248,SANTANDER - ALCALDÍA MUNICIPIO DE ENCISO,Enciso,Santander,BLOQUEADA
1380,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-11-8378310,BOLÍVAR - ALCALDÍA DEL DISTRITO TURÍSTICO Y CULTURAL DE CARTAGENA DE INDIAS,Cartagena,Bolívar,BLOQUEADA
1381,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9623637,CORPOCALDAS - CORPORACIÓN AUTÓNOMA REGIONAL DE CALDAS,Manizales,Caldas,BLOQUEADA
1382,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-31542,BOYACÁ - ALCALDÍA MUNICIPIO DE SÁCHICA,Sáchica,Boyacá,BLOQUEADA
1383,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8090351,VALLE DEL CAUCA - EMPRESAS MUNICIPALES DE TULÚA,Tuluá,Valle del Cauca,BLOQUEADA
1384,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-12538,CAUCA - ALCALDÍA MUNICIPIO DE PÁEZ,Paez/Belalcazar,Cauca,BLOQUEADA
1385,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-22-30747,INSTITUTO NACIONAL DE CANCEROLOGÍA,Bogotá D.C.,Bogotá D.C.,BLOQUEADA
1392,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-21-37990,SANTANDER - ALCALDÍA MUNICIPIO DE OCAMONTE,Ocamonte,Santander,BLOQUEADA
1407,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-4-13392472,NORTE DE SANTANDER - EMPRESAS PÚBLICAS MUNICIPALES DE CHINACOTA E.S.P. - EMCHINAC E.S.P.,Chinácota,Norte De Santander,BLOQUEADA
1408,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-15489,CALDAS - ALCALDÍA MUNICIPIO DE RIOSUCIO,Riosucio,Caldas,BLOQUEADA
1409,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-7361,SANTANDER - ALCALDÍA MUNICIPIO DE CONFINES,Confines,Santander,BLOQUEADA
1410,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-1-218829,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE GAMA,Gama,Cundinamarca,BLOQUEADA
1415,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-5101,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE TOCANCIPÁ,Tocancipá,Cundinamarca,BLOQUEADA
1420,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-2553,ANTIOQUIA - ALCALDÍA MUNICIPIO DE YARUMAL,Yarumal,Antioquia,BLOQUEADA
1421,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-11-9920587,SANTANDER - ALCALDÍA MUNICIPIO DE BUCARAMANGA,Bucaramanga,Santander,BLOQUEADA
1422,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-30821,VAUPÉS - ALCALDÍA MUNICIPIO DE CARURU,Caruru,Vaupés,BLOQUEADA
1423,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-5697,BOLÍVAR - ALCALDÍA MUNICIPIO DE SANTA ROSA DEL SUR,Santa Rosa del Sur,Bolívar,BLOQUEADA
1424,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-4-13206828,CALDAS - AGUAS MANANTIALES DE PACORA S.A. E.S.P,Pácora,Caldas,BLOQUEADA
1427,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-1-212609,HUILA - ALCALDÍA MUNICIPIO DE PITALITO,Pitalito,Huila,BLOQUEADA
1428,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-20506,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE ZIPAQUIRÁ,Zipaquirá,Cundinamarca,BLOQUEADA
1441,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-6829,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA
1446,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-188709,ANTIOQUIA - ALCALDÍA MUNICIPIO DE LA CEJA,La Ceja,Antioquia,BLOQUEADA
1447,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-2908,CÓRDOBA - ALCALDÍA MUNICIPIO DE PUERTO LIBERTADOR,Puerto Libertador,Córdoba,BLOQUEADA
1448,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-195268,BOYACÁ - ALCALDÍA MUNICIPIO DE DUITAMA,Duitama,Boyacá,BLOQUEADA
1449,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-6602,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA
1450,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-23107,BOYACÁ - ALCALDÍA MUNICIPIO DE SAMACÁ,Samacá,Boyacá,BLOQUEADA
1451,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-21-36779,BOYACÁ - ALCALDÍA MUNICIPIO DE CUBARÁ,Cubará,Boyacá,BLOQUEADA
1453,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-12717,QUINDÍO - ALCALDÍA MUNICIPIO DE CALARCÁ,Calarca,Quindío,BLOQUEADA
1454,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-6399,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA
1455,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-6454,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA
1456,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-12061214,BOYACÁ - SERVITEATINOSAMACA S.A. E.S.P. - SAMACA,Samacá,Boyacá,BLOQUEADA
1457,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-11668886,BOYACÁ - ALCALDÍA MUNICIPIO DE ZETAQUIRÁ,Zetaquira,Boyacá,BLOQUEADA
1458,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-26825,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE GRANADA,Granada,Cundinamarca,BLOQUEADA
1459,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-32767,META - ALCALDÍA MUNICIPIO DE GUAMAL,Guamal,Meta,BLOQUEADA
1460,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-1679,ANTIOQUIA - ALCALDÍA MUNICIPIO DE SANTO DOMINGO,Santo Domingo,Antioquia,BLOQUEADA
1468,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-22-6452,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,BLOQUEADA
