fila,url,entidad,municipio,departamento,tipo
583,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-12064323,ANTIOQUIA - EMPRESA DE VIVIENDA Y DESARROLLO URBANO Y RURAL DEL MUNICIPIO DE ENVIGADO DESUR - ENVIGADO,Envigado,Antioquia,MATRIZ_RIESGO
602,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-34729,GUAVIARE - GOBERNACIÓN,San José del Guaviare,Guaviare,MATRIZ_RIESGO
613,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-21609,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE GUASCA,Guasca,Cundinamarca,MATRIZ_RIESGO
615,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-1-214743,ANTIOQUIA - ALCALDÍA MUNICIPIO DE SEGOVIA,Segovia,Antioquia,MATRIZ_RIESGO
632,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-11-9766932,ANTIOQUIA - ALCALDÍA MUNICIPIO DE CIUDAD BOLÍVAR,Ciudad Bolívar,Antioquia,MATRIZ
638,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-29741,SANTANDER - ALCALDÍA MUNICIPIO DE FLORIÁN,Florián,Santander,MATRIZ_RIESGO
657,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-8541,ANTIOQUIA - ALCALDÍA MUNICIPIO DE TITIRIBÍ,Titiribí,Antioquia,MATRIZ_RIESGO
680,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-205193,SANTANDER - ALCALDÍA MUNICIPIO DE PUENTE NACIONAL,Puente Nacional,Santander,MATRIZ_RIESGO
681,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-33475,SANTANDER - ALCALDÍA MUNICIPIO DE MOGOTES,Mogotes,Santander,MATRIZ_RIESGO
682,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-21405,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE CACHIPAY,Cachipay,Cundinamarca,MATRIZ_RIESGO
683,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-4-12853984,ANTIOQUIA - EMPRESA DE VIVIENDA DE ANTIOQUIA - VIVA,Medellín,Antioquia,MATRIZ_RIESGO
684,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-188288,SANTANDER - ALCALDÍA MUNICIPIO DE PUENTE NACIONAL,Puente Nacional,Santander,MATRIZ_RIESGO
685,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-1-211957,GUAINÍA - ALCALDÍA MUNICIPIO DE INÍRIDA,Inírida,Guainía,MATRIZ_RIESGO
694,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-19774,VICHADA - ALCALDÍA MUNICIPIO DE CUMARIBO,Cumaribo,Vichada,MATRIZ_RIESGO
710,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-7130,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE ANAPOIMA,Anapoima,Cundinamarca,MATRIZ_RIESGO
715,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-11806414,SANTANDER - E.S.P. AGUAS DE BARRANCABERMEJA S.A. - BARRANCABERMEJA,Barrancabermeja,Santander,MATRIZ_RIESGO
716,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-12360,ANTIOQUIA - ALCALDÍA MUNICIPIO DE SANTA ROSA DE OSOS,Santa Rosa de Osos,Antioquia,MATRIZ_RIESGO
738,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-10795553,ANTIOQUIA - EMPRESA DE DESARROLLO SOSTENIBLE DEL ORIENTE EDESO - RIONEGRO,Rionegro,Antioquia,MATRIZ_RIESGO
767,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-24583,NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE ABREGO,Abrego,Norte De Santander,MATRIZ_RIESGO
779,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-23204,VAUPÉS - ALCALDÍA MUNICIPIO DE MITÚ,Mitú,Vaupés,MATRIZ_RIESGO
803,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-4101,CASANARE - ALCALDÍA MUNICIPIO DE AGUAZUL,Aguazul,Casanare,MATRIZ_RIESGO
805,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-26886,SANTANDER - ALCALDÍA MUNICIPIO DE SUAITA,Suaita,Santander,MATRIZ_RIESGO
817,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-12-12516989,ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN RAFAEL,San Rafael,Antioquia,MATRIZ_RIESGO
819,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-14107,ANTIOQUIA - ALCALDÍA MUNICIPIO DE ENTRERRIOS,Entrerrios,Antioquia,MATRIZ
830,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-203740,RISARALDA - ALCALDÍA MUNICIPIO DE MISTRATÓ,Mistrató,Risaralda,MATRIZ
849,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-11-11969451,SANTANDER - ALCALDÍA MUNICIPIO DE RIONEGRO,Rionegro,Santander,MATRIZ_RIESGO
852,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-11-12984078,SANTANDER - ALCALDÍA MUNICIPIO DE EL CARMEN DE CHUCURÍ,El Carmen de Chucurí,Santander,MATRIZ_RIESGO
854,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-22469,TOLIMA - ALCALDÍA MUNICIPIO DE ORTEGA,Ortega,Tolima,MATRIZ_RIESGO
855,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-11-12326105,RISARALDA - ALCALDÍA MUNICIPIO DE MISTRATÓ,Mistrató,Risaralda,MATRIZ_RIESGO
873,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-1-231209,SANTANDER - ALCALDÍA MUNICIPIO DE JESÚS MARÍA,Jesús María,Santander,MATRIZ_RIESGO
888,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-24804,CÓRDOBA - ALCALDÍA MUNICIPIO DE PUEBLO NUEVO,Pueblo Nuevo,Córdoba,MATRIZ_RIESGO
910,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-18570,NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE TIBÚ,Tibú,Norte De Santander,MATRIZ_RIESGO
911,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-206901,CASANARE - ALCALDÍA MUNICIPIO DE NUNCHIA,Nunchía,Casanare,MATRIZ_RIESGO
914,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-20940,BOYACÁ - ALCALDÍA MUNICIPIO DE SAMACÁ,Samacá,Boyacá,MATRIZ_RIESGO
916,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-1-219050,SANTANDER - ALCALDÍA MUNICIPIO DE JORDÁN,Jordán,Santander,MATRIZ_RIESGO
917,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-198466,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE VERGARA,Vergara,Cundinamarca,MATRIZ_RIESGO
939,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-18099,CASANARE - ALCALDÍA MUNICIPIO DE HATO COROZAL,Hato Corozal,Casanare,MATRIZ_RIESGO
948,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-188167,ANTIOQUIA - ALCALDÍA MUNICIPIO DE ENVIGADO,Envigado,Antioquia,MATRIZ_RIESGO
969,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9691313,SANTANDER - EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DE LEBRIJA E.S.P,Lebríja,Santander,MATRIZ_RIESGO
971,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-25047,VICHADA - ALCALDÍA MUNICIPIO DE CUMARIBO,Cumaribo,Vichada,MATRIZ_RIESGO
972,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-24396,SANTANDER - ALCALDÍA MUNICIPIO DE SAN ANDRÉS,San Andrés,Santander,MATRIZ_RIESGO
977,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-9012,ANTIOQUIA - ALCALDÍA MUNICIPIO DE CIUDAD BOLÍVAR,Ciudad Bolívar,Antioquia,MATRIZ_RIESGO
978,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-30823,BOYACÁ - ALCALDÍA MUNICIPIO DE MONIQUIRÁ,Moniquirá,Boyacá,MATRIZ_RIESGO
983,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-21-36842,SUCRE - ALCALDÍA MUNICIPIO DE MORROA,Morroa,Sucre,MATRIZ_RIESGO
1013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-1-214935,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE AGUA DE DIOS,Agua de Dios,Cundinamarca,MATRIZ_RIESGO
1026,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-22807,CALDAS - ALCALDÍA MUNICIPIO DE MANZANARES,Manzanares,Caldas,MATRIZ_RIESGO
1039,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-16103,VICHADA - ALCALDÍA MUNICIPIO DE CUMARIBO,Cumaribo,Vichada,MATRIZ_RIESGO
1048,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-1-213659,SANTANDER - ALCALDÍA MUNICIPIO DE GALÁN,Galán,Santander,MATRIZ_RIESGO
1069,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-200723,CASANARE - INSTITUTO PARA EL DEPORTE LA EDUCACION EXTRAESCOLAR Y APROVECHAMIENTO DEL TIEMPO LIBRE (INDERCAS),Yopal,Casanare,MATRIZ_RIESGO
1077,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-16227,BOYACÁ - ALCALDÍA MUNICIPIO DE PAIPA,Paipa,Boyacá,MATRIZ_RIESGO
1098,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-198833,SANTANDER - ALCALDÍA MUNICIPIO DE GIRÓN,Girón,Santander,MATRIZ_RIESGO
1138,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-202873,ANTIOQUIA - ALCALDÍA MUNICIPIO DE APARTADÓ,Apartadó,Antioquia,MATRIZ_RIESGO
1141,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-28789,CÓRDOBA - ALCALDÍA MUNICIPIO DE PUEBLO NUEVO,Pueblo Nuevo,Córdoba,MATRIZ_RIESGO
1164,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-7863874,SANTANDER - E.S.P. AGUAS DE BARRANCABERMEJA S.A. - BARRANCABERMEJA,Barrancabermeja,Santander,MATRIZ_RIESGO
1190,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-4-12969106,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,Neiva,Huila,MATRIZ_RIESGO
1201,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-24980,NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE CHITAGÁ,Chitagá,Norte De Santander,MATRIZ_RIESGO
1206,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-10352,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE SEVILLA,Sevilla,Valle del Cauca,MATRIZ_RIESGO
1269,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-21001,BOYACÁ - ALCALDÍA MUNICIPIO DE MONGUI,Monguí,Boyacá,MATRIZ_RIESGO
1275,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-33743,HUILA - ALCALDÍA MUNICIPIO DE SAN AGUSTÍN,San Agustín,Huila,MATRIZ_RIESGO
1277,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-1-219487,META - ALCALDÍA MUNICIPIO DE SAN MARTÍN DE LOS LLANOS,San Martín,Meta,MATRIZ_RIESGO
1294,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-19353,CASANARE - ALCALDÍA MUNICIPIO DE PORE,Pore,Casanare,MATRIZ_RIESGO
1326,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-25889,SANTANDER - ALCALDÍA MUNICIPIO DE EL PALMAR,Palmar,Santander,MATRIZ_RIESGO
1345,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-8038,VALLE DEL CAUCA - VALLECAUCANA DE AGUAS S.A E.S.P,Cali,Valle del Cauca,MATRIZ_RIESGO
1346,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-19725,CESAR - ALCALDÍA MUNICIPIO DE SAN MARTÍN,San Martín,Cesar,MATRIZ_RIESGO
1349,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-26982,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE BOJACÁ,Bojacá,Cundinamarca,MATRIZ_RIESGO
1400,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-21-37160,SANTANDER - ALCALDÍA MUNICIPIO DE OIBA,Oiba,Santander,MATRIZ_RIESGO
1402,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-1-211098,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE BUGALAGRANDE,Bugalagrande,Valle del Cauca,MATRIZ_RIESGO
1417,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-11882,CASANARE - ALCALDÍA MUNICIPIO DE TAMARA,Támara,Casanare,MATRIZ_RIESGO
1464,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-22496,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE ÚTICA,Útica,Cundinamarca,MATRIZ_RIESGO
1466,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-1-218744,META - ALCALDÍA MUNICIPIO DE PUERTO CONCORDIA,Puerto Concordia,Meta,MATRIZ_RIESGO
1467,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-20618,NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE LABATECA,Labateca,Norte De Santander,MATRIZ_RIESGO
1472,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-19787,ANTIOQUIA - ALCALDÍA MUNICIPIO DE GIRARDOTA,Girardota,Antioquia,MATRIZ_RIESGO
1503,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-19291,CASANARE - ALCALDÍA MUNICIPIO DE MONTERREY,Monterrey,Casanare,MATRIZ_RIESGO
1504,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-21-39027,SANTANDER - ALCALDÍA MUNICIPIO DE COROMORO,Coromoro,Santander,MATRIZ_RIESGO
1541,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-1-211574,ANTIOQUIA - ALCALDÍA MUNICIPIO DE REMEDIOS,Remedios,Antioquia,MATRIZ_RIESGO
1548,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-1-211525,ANTIOQUIA - ALCALDÍA MUNICIPIO DE REMEDIOS,Remedios,Antioquia,MATRIZ_RIESGO
484,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-207573,SANTANDER - ALCALDÍA MUNICIPIO DE EL GUACAMAYO,El Guacamayo,Santander,MATRIZ_RIESGO
486,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-203823,SANTANDER - ALCALDÍA MUNICIPIO DE BARRANCABERMEJA,Barrancabermeja,Santander,MATRIZ_RIESGO
490,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-21634,ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN VICENTE,San Vicente,Antioquia,MATRIZ_RIESGO
505,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-21-41678,CASANARE - ALCALDÍA MUNICIPIO DE TAURAMENA,Tauramena,Casanare,MATRIZ_RIESGO
519,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-205311,ANTIOQUIA - ALCALDÍA MUNICIPIO DE ENVIGADO,Envigado,Antioquia,MATRIZ_RIESGO
530,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8812473,ANTIOQUIA - EMPRESA DE DESARROLLO URBANO EDU - MEDELLIN,Medellín,Antioquia,MATRIZ_RIESGO
559,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8524041,ANTIOQUIA - EMPRESA DE DESARROLLO URBANO EDU - MEDELLIN,Medellín,Antioquia,MATRIZ_RIESGO
571,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-11-13034516,SANTANDER - ALCALDÍA MUNICIPIO DE GALÁN,Galán,Santander,MATRIZ_RIESGO
573,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-3643,BOGOTÁ D.C. - SECRETARÍA DISTRITAL DE MOVILIDAD,Bogotá D.C.,Bogotá D.C.,MATRIZ_RIESGO
658,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-21569,NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE LABATECA,Labateca,Norte De Santander,MATRIZ_RIESGO
764,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-30313,CASANARE - ALCALDÍA MUNICIPIO DE TRINIDAD,Trinidad,Casanare,MATRIZ_RIESGO
798,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-32178,VAUPÉS - GOBERNACIÓN,Mitú,Vaupés,MATRIZ_RIESGO
800,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-15253,ARAUCA - ALCALDÍA MUNICIPIO DE ARAUQUITA,Arauquita,Arauca,MATRIZ_RIESGO
807,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-31271,SANTANDER - ALCALDÍA MUNICIPIO DE BETULIA,Betulia,Santander,MATRIZ_RIESGO
850,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-1-219627,TOLIMA - ALCALDÍA MUNICIPIO DE PLANADAS,Planadas,Tolima,MATRIZ_RIESGO
863,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-20441,VICHADA - ALCALDÍA MUNICIPIO DE CUMARIBO,Cumaribo,Vichada,MATRIZ_RIESGO
891,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-12398731,TOLIMA - EMPRESA IBAGUEREÑA DE ACUEDUCTO Y ALCANTARILLADO IBAL S.A. E.S.P.,Ibagué,Tolima,MATRIZ_RIESGO
892,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-23079,BOYACÁ - ALCALDÍA MUNICIPIO DE MONIQUIRÁ,Moniquirá,Boyacá,MATRIZ_RIESGO
893,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-6630,CAUCA - ALCALDÍA MUNICIPIO DE INZA,Inzá,Cauca,MATRIZ_RIESGO
965,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-19292,ANTIOQUIA - ALCALDÍA MUNICIPIO DE ITAGÜÍ,Itagüí,Antioquia,MATRIZ_RIESGO
967,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-25233,NARIÑO - ALCALDÍA MUNICIPIO DE FUNES,Funes,Nariño,MATRIZ_RIESGO
988,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-1-215304,SANTANDER - ALCALDÍA MUNICIPIO DE GALÁN,Galán,Santander,MATRIZ_RIESGO
991,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-1-211816,TOLIMA - ALCALDÍA MUNICIPIO DE VALLE DE SAN JUAN,Valle de San Juan,Tolima,MATRIZ_RIESGO
1031,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-20292,ANTIOQUIA - ALCALDÍA MUNICIPIO DE REMEDIOS,Remedios,Antioquia,MATRIZ_RIESGO
1036,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-1123,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE TOCANCIPÁ,Tocancipá,Cundinamarca,MATRIZ_RIESGO
1063,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-23958,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE TRUJILLO,Trujillo,Valle del Cauca,MATRIZ_RIESGO
1073,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-23165,BOYACÁ - ALCALDÍA MUNICIPIO DE SAMACÁ,Samacá,Boyacá,MATRIZ_RIESGO
1113,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-2806,SANTANDER - ALCALDÍA MUNICIPIO DE LA BELLEZA,La Belleza,Santander,MATRIZ_RIESGO
1200,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-1-219565,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE QUEBRADANEGRA,Quebradanegra,Cundinamarca,MATRIZ_RIESGO
1209,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-24374,BOYACÁ - ALCALDÍA MUNICIPIO DE GACHANTIVÁ,Gachantivá,Boyacá,MATRIZ_RIESGO
1218,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-11-9852244,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE CALI,Cali,Valle del Cauca,MATRIZ_RIESGO
1220,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-1-225750,SANTANDER - ALCALDÍA MUNICIPIO DE SAN VICENTE CHUCURÍ,San Vicente de Chucurí,Santander,MATRIZ_RIESGO
1240,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-199330,ANTIOQUIA - ALCALDÍA MUNICIPIO DE ANGOSTURA,Angostura,Antioquia,MATRIZ_RIESGO
1278,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-1-226895,SANTANDER - ALCALDÍA MUNICIPIO DE MOLAGAVITA,Molagavita,Santander,MATRIZ_RIESGO
1318,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-18380,ANTIOQUIA - ALCALDÍA MUNICIPIO DE BETANIA,Betania,Antioquia,MATRIZ_RIESGO
1327,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-28122,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE PACHO,Pacho,Cundinamarca,MATRIZ_RIESGO
1359,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-21-34640,VICHADA - ALCALDÍA MUNICIPIO DE CUMARIBO,Cumaribo,Vichada,MATRIZ_RIESGO
1361,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-12464493,ANTIOQUIA - EMPRESA DE VIVIENDA Y DESARROLLO URBANO Y RURAL DEL MUNICIPIO DE ENVIGADO DESUR - ENVIGADO,Envigado,Antioquia,MATRIZ_RIESGO
1397,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-21-21606,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE SASAIMA,Sasaima,Cundinamarca,MATRIZ_RIESGO
1470,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-11-12493086,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE SASAIMA,Sasaima,Cundinamarca,MATRIZ_RIESGO
1539,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-11-8052548,ANTIOQUIA - ALCALDÍA MUNICIPIO DE REMEDIOS,Remedios,Antioquia,MATRIZ
1551,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-4-12990191,ANTIOQUIA - EMPRESA DE VIVIENDA DE ANTIOQUIA - VIVA,Medellín,Antioquia,MATRIZ_RIESGO
